Country_NAME,Country_ISO,year,GDP_pc_Country,GINIW_pred_GDP_pc,COVW_pred_GDP_pc,GE_1W_pred_GDP_pc,GE_0W_pred_GDP_pc,GE_m1W_pred_GDP_pc
Saudi Arabia,SAU,1998,33124.1796875,0.04211185872554779,0.07637768238782883,0.002918846905231476,0.0029276469722390175,0.002943249884992838
Saudi Arabia,SAU,1999,32310.349609375,0.04351511225104332,0.07897484302520752,0.0031218761578202248,0.0031330499332398176,0.0031521350611001253
Saudi Arabia,SAU,2000,33000.953125,0.04299410060048103,0.07795781642198563,0.003045699093490839,0.003060197690501809,0.003082362934947014
Saudi Arabia,SAU,2001,31995.154296875,0.04336318001151085,0.07861283421516418,0.0030955711845308542,0.0031088534742593765,0.003129971446469426
Saudi Arabia,SAU,2002,30665.70703125,0.04316934570670128,0.07839281111955643,0.003078358480706811,0.0030919210985302925,0.003113553626462817
Saudi Arabia,SAU,2003,31530.55859375,0.04205257073044777,0.07627172768115997,0.002914062002673745,0.002926518442109227,0.0029461984522640705
Saudi Arabia,SAU,2004,33022.3515625,0.04155426844954491,0.07509772479534149,0.0028259900864213705,0.0028387149795889854,0.00285813445225358
Saudi Arabia,SAU,2005,34197.9296875,0.04195312783122063,0.07572045177221298,0.0028672448825091124,0.0028743299189954996,0.002888112561777234
Saudi Arabia,SAU,2006,35134.7421875,0.041895944625139236,0.07553575932979584,0.0028506985399872065,0.0028553020674735308,0.002866684691980481
Saudi Arabia,SAU,2007,36458.84765625,0.039888981729745865,0.07226996123790741,0.0026022593956440687,0.0025990887079387903,0.0026019117794930935
Saudi Arabia,SAU,2008,38855.51171875,0.04158739373087883,0.07496614754199982,0.002799476496875286,0.0027956541161984205,0.002798443427309394
Saudi Arabia,SAU,2009,38931.3046875,0.041471969336271286,0.07496590912342072,0.002798915607854724,0.00279465364292264,0.002797079738229513
Saudi Arabia,SAU,2010,41116.71875,0.042385395616292953,0.07688841223716736,0.0029293939005583525,0.0029108338057994843,0.0028999806381762028
Saudi Arabia,SAU,2011,43831.0078125,0.04196808859705925,0.07626285403966904,0.0028817278798669577,0.0028633340261876583,0.0028525767847895622
Saudi Arabia,SAU,2012,45516.25390625,0.042936064302921295,0.07828764617443085,0.0030297820921987295,0.0030040170531719923,0.0029868220444768667
Sudan,SDN,1992,1787.3284912109375,0.11550548672676086,0.2224297672510147,0.023376451805233955,0.02238740399479866,0.021715933457016945
