code_Coutry_Region,Country_ISO,year,Latitude,Longitude,log_GDP_pc_Region,log_Light_ppix_Region,satyear_1,satyear_2,satyear_3,satyear_4,satyear_5,satyear_6,satyear_7
1266,THA,1995,14.855947,104.371389,7.268596649169922,-0.6408286690711975,0,0,1,0,0,0,0
1266,THA,2005,14.855947,104.371389,7.626493453979492,-0.33967575430870056,0,0,0,0,0,1,0
1266,THA,2010,14.855947,104.371389,8.226948738098145,1.0981459617614746,0,0,0,0,0,0,0
694,LTU,2010,55.938258,23.308015,9.504714012145996,2.052483320236206,0,0,0,0,0,0,0
694,LTU,2005,55.938258,23.308015,9.283851623535156,0.807868480682373,0,0,0,0,0,1,0
694,LTU,2000,55.938258,23.308015,8.902996063232422,0.6484734416007996,0,0,0,0,1,0,0
694,LTU,1995,55.938258,23.308015,8.833054542541504,0.45774298906326294,0,0,1,0,0,0,0
950,ROU,1995,45.859053,24.245297,8.78715705871582,1.014715552330017,0,0,1,0,0,0,0
950,ROU,2010,45.859053,24.245297,9.744965553283691,1.6495275497436523,0,0,0,0,0,0,0
950,ROU,2005,45.859053,24.245297,9.260197639465332,1.3177978992462158,0,0,0,0,0,1,0
950,ROU,2000,45.859053,24.245297,8.750570297241211,1.3375704288482666,0,0,0,0,1,0,0
203,CHN,2000,30.511499,103.481974,8.347868919372559,-0.5095764398574829,0,0,0,0,1,0,0
203,CHN,1995,30.511499,103.481974,7.903443813323975,-0.8478172421455383,0,0,1,0,0,0,0
203,CHN,2010,30.511499,103.481974,9.319587707519531,0.6497983336448669,0,0,0,0,0,0,0
203,CHN,2005,30.511499,103.481974,8.839345932006836,-0.11328476667404175,0,0,0,0,0,1,0
553,ITA,1995,37.587209,14.150007,9.7722806930542,2.5759360790252686,0,0,1,0,0,0,0
553,ITA,2000,37.587209,14.150007,9.861380577087402,2.5796711444854736,0,0,0,0,1,0,0
553,ITA,2010,37.587209,14.150007,9.927448272705078,2.8657939434051514,0,0,0,0,0,0,0
553,ITA,2005,37.587209,14.150007,9.878856658935547,2.4988529682159424,0,0,0,0,0,1,0
476,IND,2010,27.569837,88.471128,8.814077377319336,0.5295562744140625,0,0,0,0,0,0,0
476,IND,2000,27.569837,88.471128,7.8277740478515625,-0.9298755526542664,0,0,0,0,1,0,0
476,IND,2005,27.569837,88.471128,8.181060791015625,-0.5609578490257263,0,0,0,0,0,1,0
476,IND,1993,27.569837,88.471128,7.509416103363037,-1.7189373970031738,1,0,0,0,0,0,0
146,BGR,2000,43.941864,27.043087,8.599160194396973,1.137269139289856,0,0,0,0,1,0,0
146,BGR,2010,43.941864,27.043087,8.830355644226074,1.4505088329315186,0,0,0,0,0,0,0
146,BGR,1995,43.941864,27.043087,8.59747314453125,1.2780342102050781,0,0,1,0,0,0,0
146,BGR,2005,43.941864,27.043087,8.816330909729004,1.1706215143203735,0,0,0,0,0,1,0
743,MEX,1995,25.021786,-107.482802,9.046104431152344,0.8522154688835144,0,0,1,0,0,0,0
743,MEX,2005,25.021786,-107.482802,9.137231826782227,0.747692346572876,0,0,0,0,0,1,0
743,MEX,2010,25.021786,-107.482802,9.365031242370605,1.2726595401763916,0,0,0,0,0,0,0
743,MEX,2000,25.021786,-107.482802,9.116608619689941,0.8760471940040588,0,0,0,0,1,0,0
838,PAK,1995,26.029573,68.774974,8.220281600952148,1.2087312936782837,0,0,1,0,0,0,0
838,PAK,2000,26.029573,68.774974,8.212424278259277,1.2551774978637695,0,0,0,0,1,0,0
838,PAK,2004,26.029573,68.774974,8.266561508178711,1.1663730144500732,0,0,0,0,0,1,0
1267,THA,2000,14.912595,100.347454,8.522934913635254,2.120856761932373,0,0,0,0,1,0,0
1267,THA,1995,14.912595,100.347454,8.559000015258789,2.2985215187072754,0,0,1,0,0,0,0
1267,THA,2010,14.912595,100.347454,9.107876777648926,2.7223687171936035,0,0,0,0,0,0,0
1267,THA,2005,14.912595,100.347454,8.830913543701172,1.96847403049469,0,0,0,0,0,1,0
1205,TZA,1994,-5.748699,34.493114,6.6265668869018555,-4.383713722229004,0,1,0,0,0,0,0
1205,TZA,2005,-5.748699,34.493114,6.489677906036377,-4.296412467956543,0,0,0,0,0,1,0
1205,TZA,2000,-5.748699,34.493114,6.687706470489502,-4.265002727508545,0,0,0,0,1,0,0
1205,TZA,2010,-5.748699,34.493114,6.750504016876221,-3.3684608936309814,0,0,0,0,0,0,0
1332,TUR,2000,41.61729,34.885868,8.807324409484863,-0.14447113871574402,0,0,0,0,1,0,0
1332,TUR,1995,41.61729,34.885868,8.239723205566406,-0.1804657131433487,0,0,1,0,0,0,0
247,HRV,2000,45.365029,16.434962,9.532354354858398,1.4369728565216064,0,0,0,0,1,0,0
247,HRV,2010,45.365029,16.434962,9.815801620483398,1.9689898490905762,0,0,0,0,0,0,0
247,HRV,2005,45.365029,16.434962,9.606231689453125,1.613016128540039,0,0,0,0,0,1,0
528,IRN,2005,27.810942,60.679081,8.207423210144043,-0.5133927464485168,0,0,0,0,0,1,0
528,IRN,2010,27.810942,60.679081,8.383051872253418,0.15841519832611084,0,0,0,0,0,0,0
528,IRN,2000,27.810942,60.679081,8.132960319519043,-0.6780086755752563,0,0,0,0,1,0,0
1333,TUR,1995,39.585511,37.345842,8.20476245880127,-0.40760016441345215,0,0,1,0,0,0,0
1333,TUR,2000,39.585511,37.345842,8.736662864685059,0.1795015037059784,0,0,0,0,1,0,0
703,MKD,2010,41.9413,21.446784,9.664417266845703,2.652801513671875,0,0,0,0,0,0,0
703,MKD,2005,41.9413,21.446784,9.46656608581543,2.300912857055664,0,0,0,0,0,1,0
703,MKD,2000,41.9413,21.446784,9.235986709594727,2.417609453201294,0,0,0,0,1,0,0
1153,SWE,1995,55.951948,13.597526,10.156309127807617,2.613726854324341,0,0,1,0,0,0,0
1153,SWE,2000,55.951948,13.597526,10.31309700012207,2.466614007949829,0,0,0,0,1,0,0
1153,SWE,2010,55.951948,13.597526,10.406193733215332,3.2093019485473633,0,0,0,0,0,0,0
1153,SWE,2005,55.951948,13.597526,10.324103355407715,2.295194149017334,0,0,0,0,0,1,0
907,POL,2005,50.331209,18.994319,9.607549667358398,2.9844257831573486,0,0,0,0,0,1,0
907,POL,2000,50.331209,18.994319,9.461488723754883,2.8953328132629395,0,0,0,0,1,0,0
907,POL,1995,50.331209,18.994319,9.289742469787598,2.9404842853546143,0,0,1,0,0,0,0
907,POL,2010,50.331209,18.994319,9.90668773651123,3.511950969696045,0,0,0,0,0,0,0
147,BGR,2010,42.668148,26.235538,8.872915267944336,1.6947193145751953,0,0,0,0,0,0,0
147,BGR,2000,42.668148,26.235538,8.547867774963379,1.3200095891952515,0,0,0,0,1,0,0
147,BGR,2005,42.668148,26.235538,8.797638893127441,1.2195355892181396,0,0,0,0,0,1,0
147,BGR,1995,42.668148,26.235538,8.541903495788574,1.2097067832946777,0,0,1,0,0,0,0
1019,RUS,1995,54.958794,33.007241,8.470529556274414,0.332360178232193,0,0,1,0,0,0,0
1019,RUS,2005,54.958794,33.007241,8.681365966796875,0.07032264769077301,0,0,0,0,0,1,0
1019,RUS,2000,54.958794,33.007241,8.50726318359375,0.31497031450271606,0,0,0,0,1,0,0
1019,RUS,2010,54.958794,33.007241,9.272744178771973,1.1862040758132935,0,0,0,0,0,0,0
148,BGR,2005,41.629591,24.660821,8.938220977783203,1.0167651176452637,0,0,0,0,0,1,0
148,BGR,2000,41.629591,24.660821,8.599160194396973,1.1691200733184814,0,0,0,0,1,0,0
148,BGR,2010,41.629591,24.660821,9.221221923828125,1.4958908557891846,0,0,0,0,0,0,0
148,BGR,1995,41.629591,24.660821,8.724225044250488,1.0836759805679321,0,0,1,0,0,0,0
1495,VNM,2006,9.742946,105.757545,7.574596881866455,1.264929175376892,0,0,0,0,0,1,0
1495,VNM,2000,9.742946,105.757545,7.300632953643799,0.7563355565071106,0,0,0,0,1,0,0
1495,VNM,1995,9.742946,105.757545,7.094844341278076,-0.231292724609375,0,0,1,0,0,0,0
1495,VNM,2008,9.742946,105.757545,8.319507598876953,1.2716102600097656,0,0,0,0,0,0,1
785,MOZ,2009,-19.052743,34.678341,7.035360813140869,-2.3166513442993164,0,0,0,0,0,0,1
785,MOZ,2005,-19.052743,34.678341,6.892053127288818,-2.7831196784973145,0,0,0,0,0,1,0
785,MOZ,1996,-19.052743,34.678341,6.368663311004639,-2.9383068084716797,0,0,1,0,0,0,0
785,MOZ,2000,-19.052743,34.678341,6.655416965484619,-2.8284194469451904,0,0,0,0,1,0,0
149,BGR,1995,42.702438,23.607921,8.700127601623535,1.1676678657531738,0,0,1,0,0,0,0
149,BGR,2010,42.702438,23.607921,9.456061363220215,1.7605130672454834,0,0,0,0,0,0,0
149,BGR,2000,42.702438,23.607921,8.89926528930664,1.0511226654052734,0,0,0,0,1,0,0
149,BGR,2005,42.702438,23.607921,9.221796035766602,0.9952007532119751,0,0,0,0,0,1,0
150,BGR,2005,42.695906,23.382574,9.914942741394043,3.110633373260498,0,0,0,0,0,1,0
150,BGR,1995,42.695906,23.382574,9.235051155090332,2.968092679977417,0,0,1,0,0,0,0
150,BGR,2000,42.695906,23.382574,9.410091400146484,3.051945924758911,0,0,0,0,1,0,0
150,BGR,2010,42.695906,23.382574,10.439793586730957,3.42159366607666,0,0,0,0,0,0,0
828,NOR,1995,61.406945,6.552255,10.233916282653809,0.4225330650806427,0,0,1,0,0,0,0
828,NOR,2010,61.406945,6.552255,10.797650337219238,1.2476341724395752,0,0,0,0,0,0,0
828,NOR,2000,61.406945,6.552255,10.546713829040527,0.267978698015213,0,0,0,0,1,0,0
828,NOR,2005,61.406945,6.552255,10.672528266906738,-0.031494561582803726,0,0,0,0,0,1,0
413,GTM,2005,14.734874,-91.245059,7.774750232696533,1.477295994758606,0,0,0,0,0,1,0
413,GTM,2008,14.734874,-91.245059,8.0594940185546875,1.674099087715149,0,0,0,0,0,0,1
413,GTM,1995,14.734874,-91.245059,7.230231285095215,0.898551881313324,0,0,1,0,0,0,0
1179,CHE,1995,47.304471,7.639164,10.37739086151123,3.026890993118286,0,0,1,0,0,0,0
1179,CHE,2010,47.304471,7.639164,10.550811767578125,3.5534920692443848,0,0,0,0,0,0,0
1179,CHE,2000,47.304471,7.639164,10.419916152954102,3.0081915855407715,0,0,0,0,1,0,0
1179,CHE,2005,47.304471,7.639164,10.433974266052246,3.119359254837036,0,0,0,0,0,1,0
447,HUN,2005,46.445923,17.608785,9.341325759887695,1.2974357604980469,0,0,0,0,0,1,0
447,HUN,2010,46.445923,17.608785,9.456230163574219,1.6205568313598633,0,0,0,0,0,0,0
447,HUN,2000,46.445923,17.608785,9.137348175048828,1.313978910446167,0,0,0,0,1,0,0
1496,VNM,2006,21.192572,104.070959,7.094733715057373,-1.5243775844573975,0,0,0,0,0,1,0
1496,VNM,2008,21.192572,104.070959,7.606353759765625,-1.5741750001907349,0,0,0,0,0,0,1
1496,VNM,1995,21.192572,104.070959,6.634626865386963,-3.3715474605560303,0,0,1,0,0,0,0
1496,VNM,2000,21.192572,104.070959,6.802651882171631,-2.1413962841033936,0,0,0,0,1,0,0
1268,THA,1995,6.93808,100.544116,9.073427200317383,1.403761625289917,0,0,1,0,0,0,0
1268,THA,2000,6.93808,100.544116,8.947115898132324,1.3983981609344482,0,0,0,0,1,0,0
1268,THA,2010,6.93808,100.544116,9.179513931274414,2.1659553050994873,0,0,0,0,0,0,0
1268,THA,2005,6.93808,100.544116,9.127580642700195,1.4142937660217285,0,0,0,0,0,1,0
744,MEX,1995,29.712927,-110.816368,9.381455421447754,-0.2946004569530487,0,0,1,0,0,0,0
744,MEX,2010,29.712927,-110.816368,9.597472190856934,0.15241464972496033,0,0,0,0,0,0,0
744,MEX,2005,29.712927,-110.816368,9.575610160827637,-0.3068626821041107,0,0,0,0,0,1,0
744,MEX,2000,29.712927,-110.816368,9.547979354858398,-0.20204414427280426,0,0,0,0,1,0,0
328,SLV,2010,13.701254,-89.679339,8.504422187805176,2.272669792175293,0,0,0,0,0,0,0
328,SLV,1999,13.701254,-89.679339,8.373323440551758,1.8802584409713745,0,0,0,1,0,0,0
328,SLV,1996,13.701254,-89.679339,8.316488265991211,1.7175034284591675,0,0,1,0,0,0,0
1123,ESP,2000,41.620757,-2.588668,10.106365203857422,0.49342796206474304,0,0,0,0,1,0,0
1123,ESP,2010,41.620757,-2.588668,10.271236419677734,1.298262119293213,0,0,0,0,0,0,0
1123,ESP,1995,41.620757,-2.588668,9.9614896774292,0.13970769941806793,0,0,1,0,0,0,0
1123,ESP,2005,41.620757,-2.588668,10.186620712280273,0.5140787363052368,0,0,0,0,0,1,0
1451,URY,2000,-33.514745,-57.751103,9.073942184448242,-0.4213750660419464,0,0,0,0,1,0,0
1451,URY,1995,-33.514745,-57.751103,9.069112777709961,-0.7410774827003479,0,0,1,0,0,0,0
41,AUS,2000,-30.103589,135.826874,10.15327262878418,-2.093261241912842,0,0,0,0,1,0,0
41,AUS,2010,-30.103589,135.826874,10.360533714294434,-1.8831298351287842,0,0,0,0,0,0,0
41,AUS,1995,-30.103589,135.826874,10.02733325958252,-2.0809481143951416,0,0,1,0,0,0,0
41,AUS,2005,-30.103589,135.826874,10.244086265563965,-2.287571430206299,0,0,0,0,0,1,0
1424,USA,1995,33.917832,-80.900448,10.28538990020752,2.5089502334594727,0,0,1,0,0,0,0
1424,USA,2010,33.917832,-80.900448,10.483956336975098,2.747319221496582,0,0,0,0,0,0,0
1424,USA,2000,33.917832,-80.900448,10.43174934387207,2.566553831100464,0,0,0,0,1,0,0
1424,USA,2005,33.917832,-80.900448,10.504322052001953,2.3456873893737793,0,0,0,0,0,1,0
1425,USA,2010,44.437506,-100.219642,10.680667877197266,0.8376167416572571,0,0,0,0,0,0,0
1425,USA,2000,44.437506,-100.219642,10.483997344970703,0.4524751305580139,0,0,0,0,1,0,0
1425,USA,1995,44.437506,-100.219642,10.296981811523438,0.15158674120903015,0,0,1,0,0,0,0
1425,USA,2005,44.437506,-100.219642,10.638257026672363,0.03381438925862312,0,0,0,0,0,1,0
814,NGA,2008,6.476944,8.245833,8.396477699279785,0.0585099421441555,0,0,0,0,0,0,1
814,NGA,1992,6.476944,8.245833,8.169435501098633,0.6059951186180115,1,0,0,0,0,0,0
1380,GBR,2010,51.297328,-0.502624,10.714522361755371,3.4417052268981934,0,0,0,0,0,0,0
1380,GBR,2005,51.297328,-0.502624,10.747952461242676,3.1299118995666504,0,0,0,0,0,1,0
1380,GBR,1995,51.297328,-0.502624,10.384221076965332,3.348129987716675,0,0,1,0,0,0,0
1380,GBR,2000,51.297328,-0.502624,10.611930847167969,3.3044321537017822,0,0,0,0,1,0,0
629,KAZ,1995,43.204582,68.504938,7.812108993530273,-0.3773474097251892,0,0,1,0,0,0,0
629,KAZ,2005,43.204582,68.504938,8.429070472717285,-0.9001587629318237,0,0,0,0,0,1,0
629,KAZ,2000,43.204582,68.504938,8.356021881103516,-1.4845812320709229,0,0,0,0,1,0,0
629,KAZ,2010,43.204582,68.504938,8.7383451461792,-0.25033748149871826,0,0,0,0,0,0,0
1381,GBR,1995,50.999076,-3.13569,10.067177772521973,2.6678507328033447,0,0,1,0,0,0,0
1381,GBR,2000,50.999076,-3.13569,10.25342082977295,2.6265106201171875,0,0,0,0,1,0,0
815,NGA,1992,6.759441,4.941793,7.835887432098389,1.9430203437805176,1,0,0,0,0,0,0
1381,GBR,2010,50.999076,-3.13569,10.304335594177246,2.8809306621551514,0,0,0,0,0,0,0
1381,GBR,2005,50.999076,-3.13569,10.368762969970703,2.3946173191070557,0,0,0,0,0,1,0
815,NGA,2008,6.759441,4.941793,8.680706977844238,1.1718685626983643,0,0,0,0,0,0,1
775,MAR,2005,32.0353,-4.806552,8.114904403686523,-0.5440137386322021,0,0,0,0,0,1,0
775,MAR,2010,32.0353,-4.806552,8.415947914123535,-0.02450510673224926,0,0,0,0,0,0,0
775,MAR,2000,32.0353,-4.806552,7.9124979972839355,-0.4526342451572418,0,0,0,0,1,0,0
536,IRL,2005,52.455375,-7.252865,10.295223236083984,1.7787789106369019,0,0,0,0,0,1,0
536,IRL,1995,52.455375,-7.252865,9.862306594848633,1.5723977088928223,0,0,1,0,0,0,0
536,IRL,2010,52.455375,-7.252865,10.169580459594727,2.4853098392486572,0,0,0,0,0,0,0
536,IRL,2000,52.455375,-7.252865,10.2364501953125,1.8751338720321655,0,0,0,0,1,0,0
537,IRL,2005,51.996343,-9.182596,10.744242668151855,1.6383832693099976,0,0,0,0,0,1,0
537,IRL,2010,51.996343,-9.182596,10.755000114440918,2.154001474380493,0,0,0,0,0,0,0
537,IRL,2000,51.996343,-9.182596,10.579682350158691,1.7304282188415527,0,0,0,0,1,0,0
537,IRL,1995,51.996343,-9.182596,10.086262702941895,1.4402141571044922,0,0,1,0,0,0,0
704,MKD,2010,41.418078,22.553989,9.304778099060059,1.4676105976104736,0,0,0,0,0,0,0
704,MKD,2005,41.418078,22.553989,8.909838676452637,1.0448119640350342,0,0,0,0,0,1,0
704,MKD,2000,41.418078,22.553989,8.637796401977539,1.3522214889526367,0,0,0,0,1,0,0
776,MAR,2000,29.622754,-8.399287,8.504880905151367,-0.8990525007247925,0,0,0,0,1,0,0
776,MAR,2005,29.622754,-8.399287,8.665912628173828,-0.8530693650245667,0,0,0,0,0,1,0
1140,LKA,1999,6.219447,80.728473,8.062283515930176,1.7869353294372559,0,0,0,1,0,0,0
1140,LKA,2005,6.219447,80.728473,8.264369010925293,1.597561240196228,0,0,0,0,0,1,0
1140,LKA,2010,6.219447,80.728473,8.692021369934082,2.24519944190979,0,0,0,0,0,0,0
776,MAR,2010,29.622754,-8.399287,8.520689964294434,-0.27030280232429504,0,0,0,0,0,0,0
1140,LKA,1995,6.219447,80.728473,7.8168864250183105,1.4501069784164429,0,0,1,0,0,0,0
705,MKD,2010,41.407997,20.904718,8.95956039428711,1.4100552797317505,0,0,0,0,0,0,0
705,MKD,2000,41.407997,20.904718,8.574668884277344,1.3874177932739258,0,0,0,0,1,0,0
705,MKD,2005,41.407997,20.904718,8.561178207397461,1.1701915264129639,0,0,0,0,0,1,0
248,HRV,2005,43.492465,16.708131,9.601011276245117,1.8009507656097412,0,0,0,0,0,1,0
248,HRV,2000,43.492465,16.708131,9.343605995178223,1.6946744918823242,0,0,0,0,1,0,0
248,HRV,2010,43.492465,16.708131,9.78052043914795,2.351538896560669,0,0,0,0,0,0,0
1078,SVN,1995,45.957458,15.448295,9.499856948852539,2.087113380432129,0,0,1,0,0,0,0
1078,SVN,2005,45.957458,15.448295,9.935400009155273,2.2861335277557373,0,0,0,0,0,1,0
1078,SVN,2000,45.957458,15.448295,9.79531192779541,2.2474000453948975,0,0,0,0,1,0,0
1078,SVN,2010,45.957458,15.448295,9.981873512268066,2.8799099922180176,0,0,0,0,0,0,0
1053,SRB,2002,45.455048,20.485147,9.127243995666504,1.3965786695480347,0,0,0,0,1,0,0
105,BIH,2010,44.111063,17.614855,8.782642364501953,1.6617814302444458,0,0,0,0,0,0,0
1054,SRB,2002,44.975586,19.744411,8.881593704223633,2.1680381298065186,0,0,0,0,1,0,0
1180,CHE,2010,47.226791,9.267773,10.62675666809082,3.217985153198242,0,0,0,0,0,0,0
1180,CHE,2000,47.226791,9.267773,10.435115814208984,2.6982388496398926,0,0,0,0,1,0,0
1180,CHE,2005,47.226791,9.267773,10.390832901000977,2.8519883155822754,0,0,0,0,0,1,0
1180,CHE,1995,47.226791,9.267773,10.367236137390137,2.7040975093841553,0,0,1,0,0,0,0
151,BGR,2010,42.424938,25.546921,9.586681365966797,1.9254424571990967,0,0,0,0,0,0,0
151,BGR,2005,42.424938,25.546921,9.327157020568848,1.383081316947937,0,0,0,0,0,1,0
151,BGR,2000,42.424938,25.546921,9.02115535736084,1.5298577547073364,0,0,0,0,1,0,0
151,BGR,1995,42.424938,25.546921,8.815196990966797,1.4962186813354492,0,0,1,0,0,0,0
1020,RUS,2000,44.951132,43.353206,8.232690811157227,0.6625063419342041,0,0,0,0,1,0,0
1020,RUS,2010,44.951132,43.353206,8.991584777832031,0.9359050989151001,0,0,0,0,0,0,0
1020,RUS,2005,44.951132,43.353206,8.50546932220459,0.4743214547634125,0,0,0,0,0,1,0
1020,RUS,1995,44.951132,43.353206,8.49162769317627,0.8408539295196533,0,0,1,0,0,0,0
50,AUT,2005,47.278586,15.011469,10.327913284301758,1.6998322010040283,0,0,0,0,0,1,0
50,AUT,2010,47.278586,15.011469,10.420931816101074,2.3121204376220703,0,0,0,0,0,0,0
50,AUT,1995,47.278586,15.011469,10.116839408874512,1.6940134763717651,0,0,1,0,0,0,0
50,AUT,2000,47.278586,15.011469,10.264404296875,1.7556121349334717,0,0,0,0,1,0,0
393,GRC,2005,38.510402,22.709148,10.276623725891113,2.142937660217285,0,0,0,0,0,1,0
393,GRC,2010,38.510402,22.709148,10.38880443572998,2.4904465675354004,0,0,0,0,0,0,0
393,GRC,1995,38.510402,22.709148,9.97747802734375,1.9813588857650757,0,0,1,0,0,0,0
393,GRC,2000,38.510402,22.709148,10.107461929321289,2.1560540199279785,0,0,0,0,1,0,0
1154,SWE,2005,59.46938,18.161124,10.782086372375488,2.7497918605804443,0,0,0,0,0,1,0
1154,SWE,2000,59.46938,18.161124,10.744094848632812,2.9268343448638916,0,0,0,0,1,0,0
1154,SWE,1995,59.46938,18.161124,10.507706642150879,3.2178521156311035,0,0,1,0,0,0,0
1154,SWE,2010,59.46938,18.161124,10.850879669189453,3.3521385192871094,0,0,0,0,0,0,0
266,CZE,1995,49.998298,14.547032,9.613800048828125,2.3240177631378174,0,0,1,0,0,0,0
266,CZE,2005,49.998298,14.547032,9.93441104888916,2.3543660640716553,0,0,0,0,0,1,0
266,CZE,2010,49.998298,14.547032,10.010790824890137,3.1090009212493896,0,0,0,0,0,0,0
266,CZE,2000,49.998298,14.547032,9.78078842163086,2.4151651859283447,0,0,0,0,1,0,0
951,ROU,2005,47.551729,25.748914,8.793293952941895,1.2466232776641846,0,0,0,0,0,1,0
951,ROU,2010,47.551729,25.748914,9.110387802124023,1.9947795867919922,0,0,0,0,0,0,0
951,ROU,2000,47.551729,25.748914,8.430846214294434,1.2707581520080566,0,0,0,0,1,0,0
951,ROU,1995,47.551729,25.748914,8.52401351928711,1.394448161125183,0,0,1,0,0,0,0
414,GTM,1995,14.423225,-91.40963,7.5044660568237305,0.5860311388969421,0,0,1,0,0,0,0
414,GTM,2005,14.423225,-91.40963,8.64267349243164,1.0217198133468628,0,0,0,0,0,1,0
414,GTM,2008,14.423225,-91.40963,8.927417755126953,1.0721265077590942,0,0,0,0,0,0,1
231,COL,2005,9.076369,-75.120826,8.133627891540527,0.7497162818908691,0,0,0,0,0,1,0
231,COL,1995,9.076369,-75.120826,8.040068626403809,1.1132980585098267,0,0,1,0,0,0,0
231,COL,2000,9.076369,-75.120826,8.133954048156738,1.0954822301864624,0,0,0,0,1,0,0
231,COL,2010,9.076369,-75.120826,8.3206787109375,1.229530930519104,0,0,0,0,0,0,0
292,ECU,1996,-0.021683,-76.565702,10.964269638061523,0.9059300422668457,0,0,1,0,0,0,0
292,ECU,1999,-0.021683,-76.565702,10.752154350280762,0.8154945373535156,0,0,0,1,0,0,0
292,ECU,2005,-0.021683,-76.565702,10.654389381408691,0.5948729515075684,0,0,0,0,0,1,0
314,EGY,1992,29.64598,32.305993,8.61528205871582,0.6443400382995605,1,0,0,0,0,0,0
314,EGY,1998,29.64598,32.305993,9.27747917175293,1.1361266374588013,0,0,0,1,0,0,0
314,EGY,2007,29.64598,32.305993,9.07374095916748,1.5558578968048096,0,0,0,0,0,1,0
315,EGY,1992,26.503282,31.811526,8.388097763061523,2.963372230529785,1,0,0,0,0,0,0
315,EGY,1998,26.503282,31.811526,8.250199317932129,3.33787202835083,0,0,0,1,0,0,0
315,EGY,2007,26.503282,31.811526,8.897110939025879,3.51747465133667,0,0,0,0,0,1,0
764,MNG,1995,46.256417,113.646563,7.612351417541504,-4.605170249938965,0,0,1,0,0,0,0
764,MNG,2004,46.256417,113.646563,8.213054656982422,-4.605170249938965,0,0,0,0,0,1,0
764,MNG,2000,46.256417,113.646563,7.598828315734863,-4.605170249938965,0,0,0,0,1,0,0
764,MNG,2010,46.256417,113.646563,8.582236289978027,-4.605170249938965,0,0,0,0,0,0,0
1269,THA,2005,17.258794,99.711251,7.985612869262695,0.3824934959411621,0,0,0,0,0,1,0
1269,THA,2000,17.258794,99.711251,7.780287265777588,0.19313028454780579,0,0,0,0,1,0,0
1269,THA,2010,17.258794,99.711251,8.234732627868652,1.552873969078064,0,0,0,0,0,0,0
1269,THA,1995,17.258794,99.711251,7.73111629486084,-0.04563242569565773,0,0,1,0,0,0,0
1055,SRB,2002,44.092181,20.76518,7.689291954040527,2.0023722648620605,0,0,0,0,1,0,0
1360,UKR,2005,51.103104,34.132777,8.40722370147705,0.6229792833328247,0,0,0,0,0,1,0
1360,UKR,2010,51.103104,34.132777,8.425152778625488,1.3596235513687134,0,0,0,0,0,0,0
1270,THA,2000,14.605717,99.891918,8.233986854553223,1.998225450515747,0,0,0,0,1,0,0
1270,THA,2010,14.605717,99.891918,8.621611595153809,2.456713914871216,0,0,0,0,0,0,0
1270,THA,1995,14.605717,99.891918,8.216727256774902,1.7094340324401855,0,0,1,0,0,0,0
1270,THA,2005,14.605717,99.891918,8.412430763244629,1.734025478363037,0,0,0,0,0,1,0
1271,THA,1995,9.050003,99.087199,8.93023681640625,0.6454681158065796,0,0,1,0,0,0,0
1271,THA,2010,9.050003,99.087199,9.376181602478027,1.6003142595291138,0,0,0,0,0,0,0
1271,THA,2000,9.050003,99.087199,8.683686256408691,0.9076557755470276,0,0,0,0,1,0,0
1271,THA,2005,9.050003,99.087199,9.141569137573242,0.8599277138710022,0,0,0,0,0,1,0
1272,THA,2000,14.884877,103.658414,7.412347316741943,-0.27574384212493896,0,0,0,0,1,0,0
1272,THA,2010,14.884877,103.658414,8.190908432006836,1.1704730987548828,0,0,0,0,0,0,0
1272,THA,2005,14.884877,103.658414,7.712727069854736,-0.2734595835208893,0,0,0,0,0,1,0
1272,THA,1995,14.884877,103.658414,7.402004241943359,-0.45307138562202454,0,0,1,0,0,0,0
1462,UZB,1995,38.033529,67.486138,7.250959873199463,1.120712399482727,0,0,1,0,0,0,0
1462,UZB,2000,38.033529,67.486138,7.440815448760986,0.9565294981002808,0,0,0,0,1,0,0
1462,UZB,2005,38.033529,67.486138,7.509778022766113,0.841506838798523,0,0,0,0,0,1,0
1021,RUS,1995,58.59447,61.531363,9.085315704345703,0.9324876666069031,0,0,1,0,0,0,0
1021,RUS,2010,58.59447,61.531363,9.73773193359375,1.060110330581665,0,0,0,0,0,0,0
1021,RUS,2005,58.59447,61.531363,9.215951919555664,0.37355050444602966,0,0,0,0,0,1,0
1021,RUS,2000,58.59447,61.531363,8.789618492126465,0.8551892042160034,0,0,0,0,1,0,0
908,POL,2000,50.762106,20.768436,9.129049301147461,2.091730833053589,0,0,0,0,1,0,0
908,POL,2005,50.762106,20.768436,9.241615295410156,2.2991416454315186,0,0,0,0,0,1,0
908,POL,2010,50.762106,20.768436,9.570215225219727,3.095950126647949,0,0,0,0,0,0,0
908,POL,1995,50.762106,20.768436,8.86407470703125,2.1145458221435547,0,0,1,0,0,0,0
72,BGD,2005,24.716929,91.667362,7.204294681549072,0.46462419629096985,0,0,0,0,0,1,0
72,BGD,1999,24.716929,91.667362,7.022025108337402,0.5995178818702698,0,0,0,1,0,0,0
72,BGD,1995,24.716929,91.667362,6.902229309082031,0.5524653196334839,0,0,1,0,0,0,0
1463,UZB,1995,40.491599,68.65546,7.985796928405762,2.0362958908081055,0,0,1,0,0,0,0
1463,UZB,2005,40.491599,68.65546,7.930092811584473,1.654682993888855,0,0,0,0,0,1,0
