Country_ISO,year,pred_GDP_pc_Region,GDP_pc_Region,Light_Region,Light_Country,Pop_Region,Pop_Country
BRA,1995,9755.578125,8717.53125,131877,6608489,2482421.25,154154944
BRA,2000,10251.53515625,10334.52734375,200860,7568527.5,2705514,164583184
BRA,2005,10995.1142578125,12537.2001953125,167550.5,6631145.5,2928315.75,174766352
BRA,2010,13255.962890625,14555.72265625,334236,12926982,3148360,184631328
BRA,1995,8350.455078125,9333.88671875,399726,6608489,7486622,154154944
BRA,2000,8528.26171875,12809.00390625,436752.5,7568527.5,8257696.5,164583184
BRA,2005,9235.708984375,13495.7197265625,384214,6631145.5,9073084,174766352
BRA,2010,11051.68359375,16562.9609375,774137,12926982,9930928,184631328
BRA,1995,7889.51123046875,2164.733154296875,118894,6608489,4944207.5,154154944
BRA,2000,8161.0625,2901.201904296875,147690,7568527.5,5245962.5,164583184
BRA,2005,8812.505859375,3644.9931640625,128351.5,6631145.5,5540868,174766352
BRA,2010,10598.5927734375,4288.32861328125,272813,12926982,5827896.5,184631328
BRA,1995,8908.3193359375,8462.6689453125,714921,6608489,16952312,154154944
BRA,2000,9180.5087890625,7742.33984375,857606.5,7568527.5,17950004,164583184
BRA,2005,9884.6005859375,8856.908203125,718991,6631145.5,18892704,174766352
BRA,2010,11786.21875,11170.5625,1398685,12926982,19773312,184631328
BRA,1995,9373.6650390625,9731.48046875,409726,6608489,8950889,154154944
BRA,2000,9663.9521484375,9952.3134765625,482250.5,7568527.5,9456739,164583184
BRA,2005,10447.62890625,10918.7646484375,425973.5,6631145.5,9970045,174766352
BRA,2010,12496.8076171875,12961.1826171875,861266,12926982,10489505,184631328
BRA,1995,10013.6484375,3601.782958984375,197796,6608489,3304093.5,154154944
BRA,2000,10202,3733.015380859375,212006.5,7568527.5,3392083.5,164583184
BRA,2005,10880.6025390625,4054.710693359375,166702,6631145.5,3456659,174766352
BRA,2010,13120.005859375,5284.240234375,350557,12926982,3497132.75,184631328
BRA,1995,6880.70458984375,10930.708984375,137807,6608489,5316366.5,154154944
BRA,2000,7084.208984375,8959.5546875,164782,7568527.5,5938551.5,164583184
BRA,2005,7805.05078125,6145.52392578125,173386,6631145.5,6617996.5,174766352
BRA,2010,9325.73828125,6502.54052734375,346944,12926982,7356706,184631328
BRA,1995,9968.1708984375,5296.41455078125,318368,6608489,7519415.5,154154944
BRA,2000,10046.9462890625,4687.47509765625,310219,7568527.5,7870649.5,164583184
BRA,2005,10845.6689453125,5210.572265625,267810.5,6631145.5,8171261.5,174766352
BRA,2010,12949.7158203125,6741.615234375,531139,12926982,8416789,184631328
BRA,1995,7750.04443359375,2626.30615234375,78837,6608489,2709444.5,154154944
BRA,2000,7935.64013671875,2935.732421875,89454.5,7568527.5,2821861,164583184
BRA,2005,8595.2724609375,3219.153564453125,79960,6631145.5,2913688.25,174766352
BRA,2010,10297.7265625,4407.30322265625,162263,12926982,2983131,184631328
BRA,1995,9652.4111328125,4139.03857421875,133159,6608489,2550294.75,154154944
BRA,2000,9893.82421875,4521.80419921875,146481.5,7568527.5,2711212.25,164583184
BRA,2005,10642.306640625,5223.02978515625,124157,6631145.5,2863803.75,174766352
BRA,2010,12786.0498046875,6359.62353515625,253622,12926982,3006775.5,184631328
BRA,1995,9085.8828125,12693.9228515625,446302,6608489,9587591,154154944
BRA,2000,9369.357421875,11056.5322265625,518387,7568527.5,10061983,164583184
BRA,2005,9972.041015625,11969.357421875,424270,6631145.5,10483780,174766352
BRA,2010,12077.6015625,14709.181640625,891427,12926982,10846902,184631328
BRA,1995,11352.6650390625,12291.08203125,496220,6608489,12902055,154154944
BRA,2000,11570.8916015625,13370.109375,534348,7568527.5,13577584,164583184
BRA,2005,12408.6416015625,14307.966796875,452225,6631145.5,14168130,174766352
BRA,2010,14571.6337890625,15862.53515625,719002,12926982,14665964,184631328
BRA,1995,9286.75,10592.244140625,263276,6608489,4670981,154154944
BRA,2000,9979.78515625,11132.8271484375,344234,7568527.5,5027326,164583184
BRA,2005,10769.130859375,12915.6904296875,305514,6631145.5,5386619,174766352
BRA,2010,13011.9970703125,15203.4150390625,642515,12926982,5746136,184631328
BRA,1995,10173.154296875,4875.4443359375,90990,6608489,1347107.375,154154944
BRA,2000,10340.416015625,5045.70751953125,90189.5,7568527.5,1464751.875,164583184
BRA,2005,11165.2802734375,6100.70166015625,78358.5,6631145.5,1582120.125,174766352
BRA,2010,13608.55078125,7209.72265625,184693,12926982,1698457.125,184631328
BRA,1995,10611.466796875,15253.6484375,1548790,6608489,34285980,154154944
BRA,2000,10854.1220703125,15769.46484375,1699863,7568527.5,36949116,164583184
BRA,2005,11740.3134765625,16259.40625,1512286,6631145.5,39541960,174766352
BRA,2010,13852.705078125,18837.16015625,2620655,12926982,42040568,184631328
BGR,1995,5554.8359375,5857.24755859375,20068,665529,339722.78125,8325813
BGR,2000,5975.73388671875,5562.7802734375,25193.5,597075,326134.78125,7875386
BGR,2005,8071.2314453125,7867.3916015625,22789,585775.5,315003.53125,7500737
BGR,2010,10552.541015625,9217.4013671875,38725,973576,303074,7121030
BGR,1995,5678.08935546875,7467.98974609375,30149,665529,430143.09375,8325813
BGR,2000,5970.7666015625,9361.75,30261,597075,413306.3125,7875386
BGR,2005,8270.2666015625,10864.494140625,34408.5,585775.5,399574.96875,7500737
BGR,2010,10704.458984375,12190.755859375,53394,973576,384798.5625,7121030
BGR,1995,5706.7529296875,7175.12890625,19380,665529,225263.84375,8325813
BGR,2000,6010.06005859375,6919.5546875,19709,597075,219603.109375,7875386
BGR,2005,8370.8583984375,7492.7548828125,23127.5,585775.5,215419.296875,7500737
BGR,2010,10588.79296875,9812.0703125,29688,973576,210516.9375,7121030
BGR,1995,6221.42333984375,6003.67919921875,17315,665529,146172.59375,8325813
BGR,2000,6355.126953125,6919.5546875,13440,597075,135937.078125,7875386
BGR,2005,8795.353515625,9365.943359375,14989.5,585775.5,127210.59375,7500737
BGR,2010,11313.63671875,11298.75,22361,973576,118591.34375,7121030
BGR,1995,5805.212890625,5417.95361328125,25867,665529,323008.09375,8325813
BGR,2000,6122.4287109375,5427.1015625,26899,597075,291351.21875,7875386
BGR,2005,8253.326171875,6993.2373046875,23574.5,585775.5,264444.5,7500737
BGR,2010,10756.4033203125,7730.724609375,39130,973576,239121.15625,7121030
BGR,1995,5646.3701171875,5271.52294921875,11268,665529,190007.0625,8325813
BGR,2000,5972.13330078125,4613.037109375,11980.5,597075,171836.109375,7875386
BGR,2005,8252.1064453125,7367.875,13285.5,585775.5,156401.109375,7500737
BGR,2010,10400.1015625,7730.72412109375,16112,973576,141837.90625,7121030
BGR,1995,5698.03564453125,6589.40380859375,11858,665529,170076.6875,8325813
BGR,2000,6042.0703125,6919.55615234375,12939.5,597075,163306.3125,7875386
BGR,2005,8039.7646484375,7617.6328125,10175.5,585775.5,157780.609375,7500737
BGR,2010,10603.3037109375,8622.7294921875,18793,973576,151848.609375,7121030
BGR,1995,5884.00927734375,6589.4033203125,21925,665529,187601.546875,8325813
BGR,2000,5903.5244140625,6376.845703125,14282.5,597075,174686.171875,7875386
BGR,2005,7957.4052734375,7867.39111328125,12640,585775.5,163688.875,7500737
BGR,2010,10770.2099609375,8622.7294921875,29892,973576,152805.609375,7121030
BGR,1995,5811.79931640625,6003.67822265625,17364,665529,188968.8125,8325813
BGR,2000,5873.603515625,5020.07080078125,12025,597075,172346.515625,7875386
BGR,2005,7806.12255859375,6618.59912109375,9322,585775.5,158186.125,7500737
BGR,2010,10191.478515625,7433.39013671875,15717,973576,144634.234375,7121030
BGR,1995,5984.51123046875,5125.09130859375,27789,665529,329793.96875,8325813
BGR,2000,6137.81591796875,5020.0703125,22127,597075,317835.875,7875386
BGR,2005,8353.82421875,6868.35791015625,21535.5,585775.5,308230.75,7500737
BGR,2010,10899.2646484375,9514.7373046875,35937,973576,297775.96875,7121030
BGR,1995,6042.3984375,6150.109375,15668,665529,158912.84375,8325813
BGR,2000,6265.84912109375,5698.45703125,13944.5,597075,152560.046875,7875386
BGR,2005,8516.8095703125,7992.271484375,13383.5,585775.5,147387.75,7500737
BGR,2010,11255.029296875,8622.73046875,25144,973576,141840.609375,7121030
BGR,1995,6131.76611328125,6150.1103515625,36624,665529,355436.5,8325813
BGR,2000,6235.037109375,6241.16748046875,26947.5,597075,330275.46875,7875386
BGR,2005,8370.7783203125,7242.99560546875,22977,585775.5,308814.09375,7500737
BGR,2010,10949.4599609375,7730.72412109375,40005,973576,287657.9375,7121030
BGR,1995,6179.044921875,6296.54052734375,50499,665529,722005.75,8325813
BGR,2000,6389.98046875,6105.4892578125,43723,597075,695747.375,7875386
BGR,2005,8753.4970703125,8741.5458984375,44871,585775.5,674666.5,7500737
BGR,2010,11385.0068359375,11298.75,72962,973576,651725.4375,7121030
BGR,1995,6211.2861328125,5417.953125,21721,665529,157315.375,8325813
BGR,2000,6393.2841796875,5155.74755859375,17605,597075,145901.546875,7875386
BGR,2005,8629.3662109375,7367.875,15116.5,585775.5,136166.453125,7500737
BGR,2010,10974.4345703125,8325.3935546875,21325,973576,126600.53125,7121030
BGR,1995,6201.076171875,6442.97216796875,23637,665529,278881.90625,8325813
BGR,2000,6336.197265625,6376.8447265625,18151,597075,258721.984375,7875386
BGR,2005,8659.3740234375,8491.7880859375,17849,585775.5,241511.96875,7500737
BGR,2010,11331.55078125,10109.4072265625,31665,973576,224593.984375,7121030
BGR,1995,6050.0673828125,5710.81591796875,23432,665529,199030.765625,8325813
BGR,2000,6229.20068359375,5427.10302734375,19172,597075,193862,7875386
BGR,2005,8522.88671875,7118.11572265625,18967,585775.5,190027.546875,7500737
BGR,2010,10950.744140625,8325.39453125,28417,973576,185567.609375,7121030
BGR,1995,5933.30908203125,5417.95361328125,16530,665529,149569.453125,8325813
BGR,2000,6150.00927734375,5427.1025390625,14359.5,597075,138893.625,7875386
BGR,2005,8442.3955078125,6743.47900390625,14846.5,585775.5,129791.3515625,7500737
BGR,2010,10708.001953125,6838.716796875,19535,973576,120836.1015625,7121030
BGR,1995,5883.8349609375,5125.09130859375,18831,665529,223856.9375,8325813
BGR,2000,6259.39892578125,5155.74755859375,21027,597075,214719.796875,7875386
BGR,2005,8468.5380859375,6618.59912109375,19017,585775.5,207263.34375,7500737
BGR,2010,10995.6591796875,7136.052734375,30558,973576,199316.296875,7121030
BGR,1995,5811.68798828125,6150.1103515625,14686,665529,137357.65625,8325813
BGR,2000,6158.5078125,5427.10107421875,15996,597075,132345.984375,7875386
BGR,2005,8281.36328125,7617.6328125,13735.5,585775.5,128306.65625,7500737
BGR,2010,10766.419921875,10109.408203125,22080,973576,123913.2578125,7121030
BGR,1995,5839.82861328125,6003.67822265625,36433,665529,477837.9375,8325813
BGR,2000,6060.2021484375,7326.58740234375,32425,597075,458423.46875,7875386
BGR,2005,8223.6279296875,10115.2177734375,30661.5,585775.5,442575.3125,7500737
BGR,2010,11027.478515625,12785.4296875,65848,973576,425643.59375,7121030
BGR,1995,7414.26025390625,10250.1845703125,37859,665529,1038179.25,8325813
BGR,2000,7872.810546875,12210.982421875,41170.5,597075,996384.8125,7875386
BGR,2005,10810.5068359375,20230.427734375,43659,585775.5,962277.625,7500737
BGR,2010,13921.798828125,34193.5859375,59981,973576,925783.6875,7121030
BGR,1995,6065.798828125,6735.83447265625,36187,665529,423772.6875,8325813
BGR,2000,6402.1552734375,8276.3310546875,37425,597075,382408.53125,7875386
BGR,2005,8610.638671875,11239.1318359375,32316,585775.5,347289.78125,7500737
BGR,2010,11255.8125,14569.4453125,55613,973576,314227.09375,7121030
BGR,1995,5997.1376953125,5125.091796875,16990,665529,152896.421875,8325813
BGR,2000,6145.04345703125,5291.42578125,13304,597075,141925.59375,7875386
BGR,2005,8599.5771484375,6743.47802734375,15928.5,585775.5,132578.21875,7500737
BGR,2010,11300.373046875,8325.3935546875,29271,973576,123379.9140625,7121030
BGR,1995,6186.3154296875,8785.87109375,33017,665529,458830.625,8325813
BGR,2000,6415.10009765625,8412.0087890625,29027,597075,447432.84375,7875386
BGR,2005,8929.37109375,10989.373046875,33177.5,585775.5,439056.9375,7500737
BGR,2010,11615.5029296875,14569.4453125,55150,973576,429190.125,7121030
BGR,1995,6126.89697265625,6442.97216796875,36308,665529,316784.03125,8325813
BGR,2000,6361.97314453125,6241.16796875,32348.5,597075,294687.375,7875386
BGR,2005,8732.34375,7617.6337890625,33290.5,585775.5,275851.09375,7500737
BGR,2010,11462.3359375,9217.40234375,59781,973576,257232.953125,7121030
BGR,1995,5420.6962890625,5417.95361328125,7459,665529,139774.453125,8325813
BGR,2000,5572.7275390625,5291.4248046875,6050,597075,127908.59375,7875386
BGR,2005,7569.6845703125,6618.60009765625,5793.5,585775.5,117830.5234375,7500737
BGR,2010,10134.4404296875,7136.05224609375,12422,973576,108149.359375,7121030
BGR,1995,6052.052734375,6003.67822265625,25137,665529,241640.34375,8325813
BGR,2000,6041.39013671875,9226.07421875,15730,597075,220405.96875,7875386
BGR,2005,8056.54296875,9865.4580078125,12596,585775.5,202301.625,7500737
BGR,2010,10507.4921875,11893.4189453125,20989,973576,184983.625,7121030
BGR,1995,5633.38623046875,5857.248046875,11528,665529,162971.359375,8325813
BGR,2000,5818.45947265625,5291.4248046875,9812.5,597075,156437.3125,7875386
BGR,2005,8106.12939453125,6243.96142578125,11742.5,585775.5,151099.703125,7500737
BGR,2010,10763.083984375,8325.39453125,23081,973576,145383.625,7121030
CAN,1995,36769.0625,38511.0703125,3738794,16450516,2714851,28144580
CAN,2000,40057.41796875,43131.26171875,2861286,14193070,3016850.5,29504124
CAN,2005,43500.58203125,48069.03515625,2071332,10163438,3324949.5,30718726
CAN,2010,45000.02734375,48617.68359375,4116467,16673072,3648512.5,31895482
CAN,1995,31409.33203125,27882.1171875,1207646,16450516,3479786.75,28144580
CAN,2000,34519.50390625,29824.2890625,991582.5,14193070,3678623.25,29504124
CAN,2005,38110.4765625,33889.05859375,866324,10163438,3855649,30718726
CAN,2010,38040.57421875,34439.9140625,1216108,16673072,4022366.5,31895482
CAN,1995,32748.927734375,24183.45703125,1236554,16450516,1140091.25,28144580
CAN,2000,36243.12109375,27878.951171875,1105340,14193070,1154865.125,29504124
CAN,2005,38798.703125,30434.85546875,702799,10163438,1158589,30718726
CAN,2010,39527.734375,32887.90234375,1208593,16673072,1155669.75,31895482
CAN,1995,38960.84765625,21162.662109375,611266,16450516,707281.1875,28144580
CAN,2000,43126.26171875,24005.212890625,561798.5,14193070,704929.5625,29504124
CAN,2005,44926.14453125,27765.294921875,374531,10163438,696220.9375,30718726
CAN,2010,47025.20703125,28762.560546875,598819,16673072,683935,31895482
CAN,1995,29770.275390625,20340.791015625,323258,16450516,505319.75,28144580
CAN,2000,32839.0625,24355.8671875,277559.5,14193070,474239.46875,29504124
CAN,2005,35451.59375,31241.181640625,207505,10163438,441145.15625,30718726
CAN,2010,34265.3125,33110.9140625,266026,16673072,408360.40625,31895482
CAN,1995,38141.0546875,21314.41796875,410112,16450516,853023.8125,28144580
CAN,2000,42902.2421875,24398.89453125,389546.5,14193070,858755.0625,29504124
CAN,2005,46857.734375,27802.822265625,314961,10163438,857320.125,30718726
CAN,2010,47272.73828125,28959.939453125,455179,16673072,852079.625,31895482
CAN,1995,35095.4921875,30440.978515625,3194227,16450516,10332794,28144580
CAN,2000,38980.359375,35655.20703125,2925126,14193070,11049230,29504124
CAN,2005,42341.51953125,38280.51171875,2149910,10163438,11740078,30718726
CAN,2010,42478.42578125,37422.44921875,3107711,16673072,12446022,31895482
CAN,1995,41392.87890625,20856.1015625,85954,16450516,122333.171875,28144580
CAN,2000,46556.88671875,23315.29296875,84587,14193070,123964.9609375,29504124
CAN,2005,49186.3515625,26055.673828125,58274.5,10163438,124334.484375,30718726
CAN,2010,50612.796875,27156.5703125,90731,16673072,123922.0078125,31895482
CAN,1995,33833.50390625,24415.15625,3711132,16450516,7181511,28144580
CAN,2000,37497.34375,28234.58203125,3373738,14193070,7341168.5,29504124
CAN,2005,40396.08984375,30763.703125,2314292.5,10163438,7434915,30718726
CAN,2010,40672.48046875,31531.21484375,3467041,16673072,7490270.5,31895482
CAN,1995,33986.6640625,27664.880859375,1791466,16450516,1015318.8125,28144580
CAN,2000,37372.3203125,31495.673828125,1503179,14193070,1011489.75,29504124
CAN,2005,40144.0390625,36374.78515625,990131,10163438,998294.9375,30718726
CAN,2010,41546.76171875,37617.9375,1960647,16673072,980001.6875,31895482
CAN,1995,20890.9453125,35446.65625,140107,16450516,92269.5078125,28144580
CAN,2000,23030.0390625,41158.5,119326.5,14193070,90008.2578125,29504124
CAN,2005,24804.564453125,53470.85546875,113378.5,10163438,87229.625,30718726
CAN,2010,25929.275390625,54413.0859375,185750,16673072,84342.6875,31895482
CHL,1995,4911.72802734375,6956.84716796875,3436,533416,81256.625,13843361
CHL,2000,6049.29443359375,9477.568359375,4787,671753,87033.5234375,14829613
CHL,2010,9207.259765625,12171.37109375,8939,1111886,96347.3359375,16610021
CHL,1995,6382.732421875,16792.166015625,39644,533416,443742.625,13843361
CHL,2000,7858.63330078125,25749.064453125,55041,671753,489570.09375,14829613
CHL,2010,12386.921875,54930.84375,103795,1111886,582061.6875,16610021
CHL,1995,7001.4150390625,4207.13818359375,28663,533416,782522.625,13843361
CHL,2000,8521.4892578125,5228.66650390625,35522.5,671753,831126.125,14829613
CHL,2010,13424.8505859375,6353.24609375,70248,1111886,911151.4375,16610021
CHL,1995,6311.35009765625,10079.701171875,22538,533416,238449.375,13843361
CHL,2000,7704.60546875,11957.5712890625,24577,671753,252248.375,14829613
CHL,2010,11749.2294921875,24180.3203125,44204,1111886,277816.0625,16610021
CHL,1995,7697.77490234375,6861.6552734375,61684,533416,1621453.25,13843361
CHL,2000,9387.53125,7975.63134765625,74826,671753,1694280.125,14829613
CHL,2010,14276.580078125,10841.3740234375,127890,1111886,1787119.75,16610021
CHL,1995,6841.04052734375,4872.263671875,25294,533416,549410.25,13843361
CHL,2000,8677.7763671875,7136.51513671875,36455.5,671753,603954.6875,14829613
CHL,2010,13318.205078125,12354.2265625,71035,1111886,709349.125,16610021
CHL,1995,8036.27685546875,7381.7705078125,38079,533416,562184.1875,13843361
CHL,2000,9873.775390625,9138.6328125,50209,671753,596336.75,14829613
CHL,2010,15094.46875,14307.48828125,94041,1111886,646970.5625,16610021
CHL,1995,6574.7685546875,5429.39892578125,33859,533416,991547.6875,13843361
CHL,2000,7999.84814453125,7562.05029296875,41857,671753,1060871,14829613
CHL,2010,12644.5859375,8385.7841796875,86828,1111886,1180663.25,16610021
CHL,1995,6199.92919921875,12046.4833984375,45818,533416,129554.03125,13843361
CHL,2000,7218.76025390625,14108.828125,36798,671753,133738.015625,14829613
CHL,2010,10172.611328125,15635.740234375,24042,1111886,137514.578125,16610021
CHL,1995,7251.22412109375,5500.98828125,36182,533416,906914.125,13843361
CHL,2000,8890.49609375,6798.951171875,48113,671753,948156.6875,14829613
CHL,2010,13911.234375,9489.8251953125,88199,1111886,1000611.5625,16610021
CHL,1995,9226.8349609375,10919.31640625,119844,533416,5755159,13843361
CHL,2000,11338.404296875,12921.603515625,159681.5,671753,6212608,14829613
