geocode,year,mn,div,dist,pop91,rainm,rainsd,jamuna_m,padma_m,treat,smp1,treatd
34876.0,7.0,1.05,3.0,48.0,109840.0,52.454647,51.807907,121193.14,125378.375,0.0,,1.0
34879.0,1.0,2.5366666,3.0,48.0,207040.0,46.589108,43.52651,94053.46,109793.77,0.0,,1.0
34879.0,2.0,2.4833333,3.0,48.0,207040.0,48.376812,47.231358,94053.46,109793.77,0.0,,1.0
34879.0,3.0,2.7525,3.0,48.0,207040.0,51.736313,48.7381,94053.46,109793.77,0.0,,1.0
34879.0,4.0,2.9066668,3.0,48.0,207040.0,57.22564,49.380054,94053.46,109793.77,0.0,,1.0
34879.0,5.0,1.7433333,3.0,48.0,207040.0,56.979378,53.051533,94053.46,109793.77,0.0,,1.0
34879.0,6.0,2.75,3.0,48.0,207040.0,52.05682,46.719604,94053.46,109793.77,0.0,,1.0
34879.0,7.0,3.355,3.0,48.0,207040.0,52.206856,51.882244,94053.46,109793.77,0.0,,1.0
34892.0,1.0,1.24,3.0,48.0,137460.0,78.11345,86.64374,114537.11,141001.03,0.0,,1.0
34892.0,2.0,1.3299999,3.0,48.0,137460.0,75.722946,80.65176,114537.11,141001.03,0.0,,1.0
34892.0,3.0,1.5325,3.0,48.0,137460.0,82.299484,84.370186,114537.11,141001.03,0.0,,1.0
34892.0,4.0,1.52,3.0,48.0,137460.0,95.130905,90.58431,114537.11,141001.03,0.0,,1.0
34892.0,5.0,1.0866667,3.0,48.0,137460.0,89.4806,91.71241,114537.11,141001.03,0.0,,1.0
34892.0,6.0,1.2966667,3.0,48.0,137460.0,85.62001,86.8479,114537.11,141001.03,0.0,,1.0
34892.0,7.0,1.155,3.0,48.0,137460.0,88.17441,97.593185,114537.11,141001.03,0.0,,1.0
35440.0,1.0,1.46,3.0,54.0,250660.0,52.838505,49.437485,155012.44,38697.062,0.0,0.0,0.0
35440.0,2.0,1.81,3.0,54.0,250660.0,49.66194,47.02834,155012.44,38697.062,0.0,0.0,0.0
35440.0,3.0,1.905,3.0,54.0,250660.0,54.953506,54.264366,155012.44,38697.062,0.0,0.0,0.0
35440.0,4.0,1.8399999,3.0,54.0,250660.0,54.881992,49.401558,155012.44,38697.062,0.0,0.0,0.0
35440.0,5.0,1.4866667,3.0,54.0,250660.0,59.10583,57.018383,155012.44,38697.062,0.0,0.0,0.0
35440.0,6.0,2.2333333,3.0,54.0,250660.0,50.897415,47.754635,155012.44,38697.062,0.0,0.0,0.0
35440.0,7.0,2.42,3.0,54.0,250660.0,53.90834,53.993042,155012.44,38697.062,0.0,0.0,0.0
35454.0,1.0,3.7533333,3.0,54.0,307370.0,52.273754,48.796883,139418.1,25405.527,0.0,0.0,0.0
35454.0,2.0,4.1033335,3.0,54.0,307370.0,49.299816,46.591244,139418.1,25405.527,0.0,0.0,0.0
35454.0,3.0,4.1525,3.0,54.0,307370.0,54.673492,53.878124,139418.1,25405.527,0.0,0.0,0.0
35454.0,4.0,3.9466665,3.0,54.0,307370.0,54.71651,49.194942,139418.1,25405.527,0.0,0.0,0.0
35454.0,5.0,3.3233333,3.0,54.0,307370.0,58.936623,56.71431,139418.1,25405.527,0.0,0.0,0.0
35454.0,6.0,4.8533335,3.0,54.0,307370.0,50.683235,47.35159,139418.1,25405.527,0.0,0.0,0.0
35454.0,7.0,5.715,3.0,54.0,307370.0,53.599174,53.53827,139418.1,25405.527,0.0,0.0,0.0
35480.0,1.0,2.4166667,3.0,54.0,204840.0,51.11146,47.78946,135938.14,31993.625,0.0,0.0,0.0
35480.0,2.0,2.8766668,3.0,54.0,204840.0,48.079926,45.292805,135938.14,31993.625,0.0,0.0,0.0
35480.0,3.0,2.97,3.0,54.0,204840.0,53.61316,52.589638,135938.14,31993.625,0.0,0.0,0.0
35480.0,4.0,2.8966665,3.0,54.0,204840.0,53.4206,48.219986,135938.14,31993.625,0.0,0.0,0.0
35480.0,5.0,2.27,3.0,54.0,204840.0,57.85752,55.825005,135938.14,31993.625,0.0,0.0,0.0
35480.0,6.0,3.4533334,3.0,54.0,204840.0,49.509804,46.318703,135938.14,31993.625,0.0,0.0,0.0
35480.0,7.0,3.32,3.0,54.0,204840.0,52.47485,52.37566,135938.14,31993.625,0.0,0.0,0.0
35487.0,1.0,1.28,3.0,54.0,308990.0,52.273754,48.796883,120386.336,8626.4795,0.0,0.0,0.0
35487.0,2.0,1.2233334,3.0,54.0,308990.0,49.299816,46.591244,120386.336,8626.4795,0.0,0.0,0.0
35487.0,3.0,1.665,3.0,54.0,308990.0,54.673492,53.878124,120386.336,8626.4795,0.0,0.0,0.0
35487.0,4.0,2.24,3.0,54.0,308990.0,54.71651,49.194942,120386.336,8626.4795,0.0,0.0,0.0
35487.0,5.0,1.6333333,3.0,54.0,308990.0,58.936623,56.71431,120386.336,8626.4795,0.0,0.0,0.0
35487.0,6.0,2.29,3.0,54.0,308990.0,50.683235,47.35159,120386.336,8626.4795,0.0,0.0,0.0
35487.0,7.0,2.815,3.0,54.0,308990.0,53.599174,53.53827,120386.336,8626.4795,0.0,0.0,0.0
35610.0,1.0,1.0433333,3.0,56.0,141590.0,43.6213,41.77389,49312.4,74178.21,0.0,,1.0
35610.0,2.0,1.24,3.0,56.0,141590.0,42.611748,39.6209,49312.4,74178.21,0.0,,1.0
35610.0,3.0,1.5325,3.0,56.0,141590.0,49.005795,46.817142,49312.4,74178.21,0.0,,1.0
35610.0,4.0,1.4133334,3.0,56.0,141590.0,50.01672,44.719368,49312.4,74178.21,0.0,,1.0
35610.0,5.0,1.54,3.0,56.0,141590.0,53.89135,51.54652,49312.4,74178.21,0.0,,1.0
35610.0,6.0,1.7566667,3.0,56.0,141590.0,45.14743,41.54212,49312.4,74178.21,0.0,,1.0
35610.0,7.0,1.5350001,3.0,56.0,141590.0,48.03044,47.73586,49312.4,74178.21,0.0,,1.0
35622.0,1.0,2.69,3.0,56.0,128500.0,43.956085,41.870747,59609.836,60747.465,0.0,,1.0
35622.0,2.0,4.7166667,3.0,56.0,128500.0,42.748444,39.565414,59609.836,60747.465,0.0,,1.0
35622.0,3.0,5.005,3.0,56.0,128500.0,49.141644,46.900616,59609.836,60747.465,0.0,,1.0
35622.0,4.0,4.903333,3.0,56.0,128500.0,49.90519,44.70004,59609.836,60747.465,0.0,,1.0
35622.0,5.0,4.2633333,3.0,56.0,128500.0,54.12243,51.69001,59609.836,60747.465,0.0,,1.0
35622.0,6.0,5.86,3.0,56.0,128500.0,45.222923,41.489338,59609.836,60747.465,0.0,,1.0
35622.0,7.0,6.26,3.0,56.0,128500.0,48.127262,47.62575,59609.836,60747.465,0.0,,1.0
35628.0,1.0,1.2800001,3.0,56.0,155190.0,44.6608,42.233776,77427.68,44283.695,0.0,,1.0
35628.0,2.0,2.1,3.0,56.0,155190.0,43.493744,40.20984,77427.68,44283.695,0.0,,1.0
35628.0,3.0,2.3075,3.0,56.0,155190.0,49.836887,47.613327,77427.68,44283.695,0.0,,1.0
35628.0,4.0,2.2133334,3.0,56.0,155190.0,50.670547,45.130333,77427.68,44283.695,0.0,,1.0
35628.0,5.0,1.7633333,3.0,56.0,155190.0,54.775948,52.067974,77427.68,44283.695,0.0,,1.0
35628.0,6.0,2.1333332,3.0,56.0,155190.0,46.03414,42.016296,77427.68,44283.695,0.0,,1.0
35628.0,7.0,2.225,3.0,56.0,155190.0,48.740196,48.071785,77427.68,44283.695,0.0,,1.0
35646.0,1.0,4.2733335,3.0,56.0,237090.0,46.472935,43.333443,67776.5,50652.99,0.0,,1.0
35646.0,2.0,6.67,3.0,56.0,237090.0,45.410233,41.939396,67776.5,50652.99,0.0,,1.0
35646.0,3.0,6.4325,3.0,56.0,237090.0,51.624657,49.612236,67776.5,50652.99,0.0,,1.0
35646.0,4.0,6.66,3.0,56.0,237090.0,52.63862,46.37421,67776.5,50652.99,0.0,,1.0
35646.0,5.0,5.4466667,3.0,56.0,237090.0,56.45643,53.12425,67776.5,50652.99,0.0,,1.0
35646.0,6.0,8.003333,3.0,56.0,237090.0,48.120132,43.454514,67776.5,50652.99,0.0,,1.0
35646.0,7.0,9.205,3.0,56.0,237090.0,50.31631,49.278854,67776.5,50652.99,0.0,,1.0
35670.0,1.0,2.6933334,3.0,56.0,140660.0,45.327297,42.738804,56182.09,62345.973,0.0,,1.0
35670.0,2.0,4.4933333,3.0,56.0,140660.0,44.452217,41.271004,56182.09,62345.973,0.0,,1.0
35670.0,3.0,4.8575,3.0,56.0,140660.0,50.72126,48.635128,56182.09,62345.973,0.0,,1.0
35670.0,4.0,5.0933332,3.0,56.0,140660.0,51.948708,45.859695,56182.09,62345.973,0.0,,1.0
35670.0,5.0,4.713333,3.0,56.0,140660.0,55.48664,52.482624,56182.09,62345.973,0.0,,1.0
35670.0,6.0,6.6633334,3.0,56.0,140660.0,47.162895,42.889328,56182.09,62345.973,0.0,,1.0
35670.0,7.0,8.02,3.0,56.0,140660.0,49.54664,48.867973,56182.09,62345.973,0.0,,1.0
35678.0,1.0,2.5566666,3.0,56.0,143730.0,43.956085,41.870747,62491.35,63301.008,0.0,,1.0
35678.0,2.0,3.6666667,3.0,56.0,143730.0,42.748444,39.565414,62491.35,63301.008,0.0,,1.0
35678.0,3.0,3.72,3.0,56.0,143730.0,49.141644,46.900616,62491.35,63301.008,0.0,,1.0
35678.0,4.0,3.72,3.0,56.0,143730.0,49.90519,44.70004,62491.35,63301.008,0.0,,1.0
35678.0,5.0,3.2333333,3.0,56.0,143730.0,54.12243,51.69001,62491.35,63301.008,0.0,,1.0
35678.0,6.0,4.09,3.0,56.0,143730.0,45.222923,41.489338,62491.35,63301.008,0.0,,1.0
35678.0,7.0,4.245,3.0,56.0,143730.0,48.127262,47.62575,62491.35,63301.008,0.0,,1.0
35682.0,1.0,3.8533332,3.0,56.0,234400.0,47.479675,44.041275,78596.36,41154.195,0.0,,1.0
35682.0,2.0,6.1633334,3.0,56.0,234400.0,46.47495,42.941807,78596.36,41154.195,0.0,,1.0
35682.0,3.0,5.64,3.0,56.0,234400.0,52.61786,50.81567,78596.36,41154.195,0.0,,1.0
35682.0,4.0,5.91,3.0,56.0,234400.0,53.73199,47.146404,78596.36,41154.195,0.0,,1.0
35682.0,5.0,4.9933333,3.0,56.0,234400.0,57.390034,53.7613,78596.36,41154.195,0.0,,1.0
35682.0,6.0,7.773333,3.0,56.0,234400.0,49.27902,44.301056,78596.36,41154.195,0.0,,1.0
35682.0,7.0,8.87,3.0,56.0,234400.0,51.191933,49.984604,78596.36,41154.195,0.0,,1.0
35924.0,1.0,3.93,3.0,59.0,128640.0,50.28946,45.49079,128874.44,42619.004,0.0,,1.0
35924.0,2.0,4.56,3.0,59.0,128640.0,51.175194,48.616665,128874.44,42619.004,0.0,,1.0
35924.0,3.0,5.0725,3.0,59.0,128640.0,54.426292,52.667168,128874.44,42619.004,0.0,,1.0
35924.0,4.0,6.096667,3.0,59.0,128640.0,57.053844,48.883667,128874.44,42619.004,0.0,,1.0
35924.0,5.0,5.3233333,3.0,59.0,128640.0,59.09093,55.021107,128874.44,42619.004,0.0,,1.0
35924.0,6.0,7.8033333,3.0,59.0,128640.0,52.398624,47.08666,128874.44,42619.004,0.0,,1.0
35924.0,7.0,8.934999,3.0,59.0,128640.0,53.51571,52.552704,128874.44,42619.004,0.0,,1.0
35944.0,1.0,4.4900002,3.0,59.0,154510.0,52.273754,48.796883,118831.3,12788.866,0.0,,1.0
35944.0,2.0,4.8933334,3.0,59.0,154510.0,49.299816,46.591244,118831.3,12788.866,0.0,,1.0
35944.0,3.0,4.1025,3.0,59.0,154510.0,54.673492,53.878124,118831.3,12788.866,0.0,,1.0
35944.0,4.0,4.6066666,3.0,59.0,154510.0,54.71651,49.194942,118831.3,12788.866,0.0,,1.0
35944.0,5.0,3.4633334,3.0,59.0,154510.0,58.936623,56.71431,118831.3,12788.866,0.0,,1.0
35944.0,6.0,4.29,3.0,59.0,154510.0,50.683235,47.35159,118831.3,12788.866,0.0,,1.0
35944.0,7.0,4.825,3.0,59.0,154510.0,53.599174,53.53827,118831.3,12788.866,0.0,,1.0
35956.0,1.0,5.9666667,3.0,59.0,296670.0,55.946617,51.909184,127270.68,30929.354,0.0,,1.0
35956.0,2.0,7.7533336,3.0,59.0,296670.0,55.08875,53.14934,127270.68,30929.354,0.0,,1.0
35956.0,3.0,7.44,3.0,59.0,296670.0,58.45536,57.94383,127270.68,30929.354,0.0,,1.0
35956.0,4.0,8.1,3.0,59.0,296670.0,60.867268,53.48644,127270.68,30929.354,0.0,,1.0
35956.0,5.0,6.4633336,3.0,59.0,296670.0,63.091812,60.275803,127270.68,30929.354,0.0,,1.0
35956.0,6.0,7.806667,3.0,59.0,296670.0,55.880035,51.89555,127270.68,30929.354,0.0,,1.0
35956.0,7.0,9.434999,3.0,59.0,296670.0,57.94183,58.390785,127270.68,30929.354,0.0,,1.0
35974.0,1.0,5.5933332,3.0,59.0,228840.0,47.479675,44.041275,107037.65,23277.693,0.0,,1.0
35974.0,2.0,6.37,3.0,59.0,228840.0,46.47495,42.941807,107037.65,23277.693,0.0,,1.0
35974.0,3.0,5.7975,3.0,59.0,228840.0,52.61786,50.81567,107037.65,23277.693,0.0,,1.0
35974.0,4.0,6.5466666,3.0,59.0,228840.0,53.73199,47.146404,107037.65,23277.693,0.0,,1.0
35974.0,5.0,5.5266666,3.0,59.0,228840.0,57.390034,53.7613,107037.65,23277.693,0.0,,1.0
35974.0,6.0,7.2566667,3.0,59.0,228840.0,49.27902,44.301056,107037.65,23277.693,0.0,,1.0
35974.0,7.0,8.365,3.0,59.0,228840.0,51.191933,49.984604,107037.65,23277.693,0.0,,1.0
35984.0,1.0,4.7333336,3.0,59.0,205490.0,48.164547,44.654057,107479.8,13996.98,0.0,,1.0
35984.0,2.0,5.84,3.0,59.0,205490.0,46.8785,43.40942,107479.8,13996.98,0.0,,1.0
35984.0,3.0,5.1,3.0,59.0,205490.0,52.911522,51.214172,107479.8,13996.98,0.0,,1.0
35984.0,4.0,5.64,3.0,59.0,205490.0,53.872635,47.40961,107479.8,13996.98,0.0,,1.0
35984.0,5.0,4.2933335,3.0,59.0,205490.0,57.610973,54.16574,107479.8,13996.98,0.0,,1.0
35984.0,6.0,5.4900002,3.0,59.0,205490.0,49.47962,44.719624,107479.8,13996.98,0.0,,1.0
35984.0,7.0,6.06,3.0,59.0,205490.0,51.53582,50.47782,107479.8,13996.98,0.0,,1.0
35994.0,1.0,5.036667,3.0,59.0,178250.0,50.675728,47.097073,123685.47,23376.58,0.0,,1.0
35994.0,2.0,6.28,3.0,59.0,178250.0,48.358192,45.28051,123685.47,23376.58,0.0,,1.0
35994.0,3.0,5.575,3.0,59.0,178250.0,53.98828,52.788826,123685.47,23376.58,0.0,,1.0
35994.0,4.0,6.253333,3.0,59.0,178250.0,54.38834,48.45994,123685.47,23376.58,0.0,,1.0
35994.0,5.0,5.29,3.0,59.0,178250.0,58.42109,55.69912,123685.47,23376.58,0.0,,1.0
35994.0,6.0,6.903333,3.0,59.0,178250.0,50.215164,46.30448,123685.47,23376.58,0.0,,1.0
35994.0,7.0,7.49,3.0,59.0,178250.0,52.79676,52.32847,123685.47,23376.58,0.0,,1.0
36113.0,1.0,1.3933333,3.0,61.0,265690.0,45.85156,44.34014,59083.336,106984.81,0.0,,1.0
36113.0,2.0,1.59,3.0,61.0,265690.0,45.930183,44.344734,59083.336,106984.81,0.0,,1.0
36113.0,3.0,2.555,3.0,61.0,265690.0,52.147873,50.210365,59083.336,106984.81,0.0,,1.0
36113.0,4.0,2.9533334,3.0,61.0,265690.0,55.420116,49.61445,59083.336,106984.81,0.0,,1.0
36113.0,5.0,3.1833332,3.0,61.0,265690.0,56.778522,54.107857,59083.336,106984.81,0.0,,1.0
36113.0,6.0,5.666667,3.0,61.0,265690.0,50.035225,46.160698,59083.336,106984.81,0.0,,1.0
36113.0,7.0,7.32,3.0,61.0,265690.0,51.386856,51.951202,59083.336,106984.81,0.0,,1.0
36116.0,1.0,1.0,3.0,61.0,157220.0,87.42473,99.209175,107094.62,187356.06,0.0,,1.0
36116.0,2.0,1.0,3.0,61.0,157220.0,84.17157,90.93466,107094.62,187356.06,0.0,,1.0
36116.0,3.0,1.0,3.0,61.0,157220.0,93.342545,96.45421,107094.62,187356.06,0.0,,1.0
36116.0,4.0,1.0266666,3.0,61.0,157220.0,105.93528,104.076256,107094.62,187356.06,0.0,,1.0
36116.0,5.0,1.0,3.0,61.0,157220.0,98.099335,102.090485,107094.62,187356.06,0.0,,1.0
36116.0,6.0,1.0,3.0,61.0,157220.0,94.90353,98.79336,107094.62,187356.06,0.0,,1.0
36116.0,7.0,1.0,3.0,61.0,157220.0,98.82667,111.82068,107094.62,187356.06,0.0,,1.0
36120.0,1.0,1.65,3.0,61.0,345370.0,49.406437,50.95964,53312.473,129017.53,0.0,,1.0
36120.0,2.0,1.84,3.0,61.0,345370.0,49.47974,51.12246,53312.473,129017.53,0.0,,1.0
36120.0,3.0,2.0075,3.0,61.0,345370.0,56.19269,54.82171,53312.473,129017.53,0.0,,1.0
36120.0,4.0,2.02,3.0,61.0,345370.0,62.438812,57.844833,53312.473,129017.53,0.0,,1.0
36120.0,5.0,1.5366666,3.0,61.0,345370.0,60.175594,58.980453,53312.473,129017.53,0.0,,1.0
36120.0,6.0,2.1533334,3.0,61.0,345370.0,55.452377,53.71228,53312.473,129017.53,0.0,,1.0
36120.0,7.0,2.04,3.0,61.0,345370.0,56.668034,60.30818,53312.473,129017.53,0.0,,1.0
36122.0,1.0,1.6966667,3.0,61.0,380390.0,46.672993,43.98319,78829.81,112150.14,0.0,,1.0
36122.0,2.0,1.5533333,3.0,61.0,380390.0,48.139915,46.997646,78829.81,112150.14,0.0,,1.0
36122.0,3.0,1.9224999,3.0,61.0,380390.0,52.06628,49.174965,78829.81,112150.14,0.0,,1.0
36122.0,4.0,2.0066667,3.0,61.0,380390.0,57.32577,49.82067,78829.81,112150.14,0.0,,1.0
36122.0,5.0,1.52,3.0,61.0,380390.0,57.154034,53.48636,78829.81,112150.14,0.0,,1.0
36122.0,6.0,2.2133334,3.0,61.0,380390.0,52.016342,46.992558,78829.81,112150.14,0.0,,1.0
36122.0,7.0,2.3600001,3.0,61.0,380390.0,52.383183,52.336174,78829.81,112150.14,0.0,,1.0
36123.0,1.0,2.2866666,3.0,61.0,246740.0,78.11345,86.64374,92617.95,151842.14,0.0,,1.0
36123.0,2.0,2.1933334,3.0,61.0,246740.0,75.722946,80.65176,92617.95,151842.14,0.0,,1.0
36123.0,3.0,2.1875,3.0,61.0,246740.0,82.299484,84.370186,92617.95,151842.14,0.0,,1.0
36123.0,4.0,2.49,3.0,61.0,246740.0,95.130905,90.58431,92617.95,151842.14,0.0,,1.0
36123.0,5.0,1.94,3.0,61.0,246740.0,89.4806,91.71241,92617.95,151842.14,0.0,,1.0
36123.0,6.0,2.8133333,3.0,61.0,246740.0,85.62001,86.8479,92617.95,151842.14,0.0,,1.0
36123.0,7.0,3.2150002,3.0,61.0,246740.0,88.17441,97.593185,92617.95,151842.14,0.0,,1.0
36124.0,1.0,1.49,3.0,61.0,241970.0,61.61984,66.16521,95993.9,185725.45,0.0,,1.0
36124.0,2.0,1.26,3.0,61.0,241970.0,61.308365,64.3932,95993.9,185725.45,0.0,,1.0
36124.0,3.0,1.39,3.0,61.0,241970.0,69.42438,68.12004,95993.9,185725.45,0.0,,1.0
36124.0,4.0,1.29,3.0,61.0,241970.0,78.377426,73.92238,95993.9,185725.45,0.0,,1.0
36124.0,5.0,1.3833333,3.0,61.0,241970.0,72.43691,71.97193,95993.9,185725.45,0.0,,1.0
36124.0,6.0,1.7866668,3.0,61.0,241970.0,69.244965,68.72411,95993.9,185725.45,0.0,,1.0
36124.0,7.0,1.675,3.0,61.0,241970.0,71.03496,77.170616,95993.9,185725.45,0.0,,1.0
36131.0,1.0,1.74,3.0,61.0,306340.0,75.50372,83.33354,87463.21,140251.81,0.0,,1.0
36131.0,2.0,1.58,3.0,61.0,306340.0,73.337204,77.91877,87463.21,140251.81,0.0,,1.0
36131.0,3.0,1.6075001,3.0,61.0,306340.0,79.92614,81.578094,87463.21,140251.81,0.0,,1.0
36131.0,4.0,1.8066666,3.0,61.0,306340.0,92.1589,87.473404,87463.21,140251.81,0.0,,1.0
36131.0,5.0,1.3433334,3.0,61.0,306340.0,86.816505,88.644165,87463.21,140251.81,0.0,,1.0
36131.0,6.0,2.0733333,3.0,61.0,306340.0,82.8775,83.78587,87463.21,140251.81,0.0,,1.0
36131.0,7.0,1.78,3.0,61.0,306340.0,85.31019,94.157104,87463.21,140251.81,0.0,,1.0
36152.0,1.0,7.44,3.0,61.0,564930.0,49.406437,50.95964,73016.81,150481.52,0.0,,1.0
36152.0,2.0,7.21,3.0,61.0,564930.0,49.47974,51.12246,73016.81,150481.52,0.0,,1.0
36152.0,3.0,7.0275,3.0,61.0,564930.0,56.19269,54.82171,73016.81,150481.52,0.0,,1.0
36152.0,4.0,7.2833333,3.0,61.0,564930.0,62.438812,57.844833,73016.81,150481.52,0.0,,1.0
36152.0,5.0,5.9,3.0,61.0,564930.0,60.175594,58.980453,73016.81,150481.52,0.0,,1.0
36152.0,6.0,8.036667,3.0,61.0,564930.0,55.452377,53.71228,73016.81,150481.52,0.0,,1.0
36152.0,7.0,8.665001,3.0,61.0,564930.0,56.668034,60.30818,73016.81,150481.52,0.0,,1.0
36165.0,1.0,3.26,3.0,61.0,323370.0,49.406437,50.95964,58424.34,146600.89,0.0,,1.0
36165.0,2.0,3.1433334,3.0,61.0,323370.0,49.47974,51.12246,58424.34,146600.89,0.0,,1.0
36165.0,3.0,3.5900002,3.0,61.0,323370.0,56.19269,54.82171,58424.34,146600.89,0.0,,1.0
36165.0,4.0,3.6033335,3.0,61.0,323370.0,62.438812,57.844833,58424.34,146600.89,0.0,,1.0
36165.0,5.0,2.1566668,3.0,61.0,323370.0,60.175594,58.980453,58424.34,146600.89,0.0,,1.0
36165.0,6.0,3.38,3.0,61.0,323370.0,55.452377,53.71228,58424.34,146600.89,0.0,,1.0
36165.0,7.0,3.19,3.0,61.0,323370.0,56.668034,60.30818,58424.34,146600.89,0.0,,1.0
36172.0,1.0,1.7033334,3.0,61.0,329360.0,72.85939,79.0916,93194.516,132193.05,0.0,,1.0
36172.0,2.0,1.6400001,3.0,61.0,329360.0,71.16525,74.85309,93194.516,132193.05,0.0,,1.0
36172.0,3.0,1.965,3.0,61.0,329360.0,77.20562,78.141525,93194.516,132193.05,0.0,,1.0
36172.0,4.0,1.8033333,3.0,61.0,329360.0,88.81336,83.45951,93194.516,132193.05,0.0,,1.0
36172.0,5.0,1.1733333,3.0,61.0,329360.0,84.06373,85.11326,93194.516,132193.05,0.0,,1.0
36172.0,6.0,1.6366667,3.0,61.0,329360.0,80.026146,80.02526,93194.516,132193.05,0.0,,1.0
36172.0,7.0,1.4749999,3.0,61.0,329360.0,82.17981,89.862076,93194.516,132193.05,0.0,,1.0
36181.0,1.0,1.4233333,3.0,61.0,458640.0,55.147842,57.91275,86040.195,165587.19,0.0,,1.0
36181.0,2.0,1.3633333,3.0,61.0,458640.0,54.728382,56.904835,86040.195,165587.19,0.0,,1.0
36181.0,3.0,1.56,3.0,61.0,458640.0,61.41405,60.45572,86040.195,165587.19,0.0,,1.0
36181.0,4.0,1.6800001,3.0,61.0,458640.0,68.977234,64.03874,86040.195,165587.19,0.0,,1.0
36181.0,5.0,1.6866667,3.0,61.0,458640.0,66.03659,65.287315,86040.195,165587.19,0.0,,1.0
36181.0,6.0,2.53,3.0,61.0,458640.0,61.48591,60.205513,86040.195,165587.19,0.0,,1.0
36181.0,7.0,2.85,3.0,61.0,458640.0,62.969307,67.640976,86040.195,165587.19,0.0,,1.0
36194.0,1.0,1.8133333,3.0,61.0,337860.0,50.90997,52.016098,67362.805,127723.266,0.0,,1.0
36194.0,2.0,1.8533334,3.0,61.0,337860.0,50.779285,51.69087,67362.805,127723.266,0.0,,1.0
36194.0,3.0,2.37,3.0,61.0,337860.0,57.35705,55.87421,67362.805,127723.266,0.0,,1.0
36194.0,4.0,2.9466665,3.0,61.0,337860.0,63.40848,58.244373,67362.805,127723.266,0.0,,1.0
36194.0,5.0,2.3933334,3.0,61.0,337860.0,61.76841,60.316692,67362.805,127723.266,0.0,,1.0
36194.0,6.0,3.6599998,3.0,61.0,337860.0,56.61206,54.46942,67362.805,127723.266,0.0,,1.0
36194.0,7.0,4.35,3.0,61.0,337860.0,57.97327,61.22075,67362.805,127723.266,0.0,,1.0
36702.0,1.0,4.8966665,3.0,67.0,300110.0,50.28946,45.49079,115524.766,58454.97,0.0,,1.0
36702.0,2.0,5.3033333,3.0,67.0,300110.0,51.175194,48.616665,115524.766,58454.97,0.0,,1.0
36702.0,3.0,5.26,3.0,67.0,300110.0,54.426292,52.667168,115524.766,58454.97,0.0,,1.0
36702.0,4.0,6.1966667,3.0,67.0,300110.0,57.053844,48.883667,115524.766,58454.97,0.0,,1.0
36702.0,5.0,4.8133335,3.0,67.0,300110.0,59.09093,55.021107,115524.766,58454.97,0.0,,1.0
36702.0,6.0,7.403333,3.0,67.0,300110.0,52.398624,47.08666,115524.766,58454.97,0.0,,1.0
36702.0,7.0,9.22,3.0,67.0,300110.0,53.51571,52.552704,115524.766,58454.97,0.0,,1.0
36704.0,1.0,8.196667,3.0,67.0,261920.0,50.28946,45.49079,115998.7,46504.367,0.0,,1.0
36704.0,2.0,9.016666,3.0,67.0,261920.0,51.175194,48.616665,115998.7,46504.367,0.0,,1.0
36704.0,3.0,10.465,3.0,67.0,261920.0,54.426292,52.667168,115998.7,46504.367,0.0,,1.0
36704.0,4.0,12.273334,3.0,67.0,261920.0,57.053844,48.883667,115998.7,46504.367,0.0,,1.0
36704.0,5.0,11.033334,3.0,67.0,261920.0,59.09093,55.021107,115998.7,46504.367,0.0,,1.0
36704.0,6.0,15.306666,3.0,67.0,261920.0,52.398624,47.08666,115998.7,46504.367,0.0,,1.0
36704.0,7.0,20.595,3.0,67.0,261920.0,53.51571,52.552704,115998.7,46504.367,0.0,,1.0
36706.0,1.0,18.293333,3.0,67.0,211340.0,50.28946,45.49079,115060.99,39652.67,0.0,,1.0
36706.0,2.0,19.466667,3.0,67.0,211340.0,51.175194,48.616665,115060.99,39652.67,0.0,,1.0
36706.0,3.0,19.1925,3.0,67.0,211340.0,54.426292,52.667168,115060.99,39652.67,0.0,,1.0
36706.0,4.0,22.853334,3.0,67.0,211340.0,57.053844,48.883667,115060.99,39652.67,0.0,,1.0
36706.0,5.0,18.356667,3.0,67.0,211340.0,59.09093,55.021107,115060.99,39652.67,0.0,,1.0
36706.0,6.0,24.066666,3.0,67.0,211340.0,52.398624,47.08666,115060.99,39652.67,0.0,,1.0
36706.0,7.0,32.505,3.0,67.0,211340.0,53.51571,52.552704,115060.99,39652.67,0.0,,1.0
36758.0,1.0,36.06,3.0,67.0,601910.0,48.18212,44.359196,111994.88,33774.85,0.0,,1.0
36758.0,2.0,40.016666,3.0,67.0,601910.0,47.65001,44.270893,111994.88,33774.85,0.0,,1.0
36758.0,3.0,36.145,3.0,67.0,601910.0,53.06997,51.211006,111994.88,33774.85,0.0,,1.0
36758.0,4.0,39.923332,3.0,67.0,601910.0,54.562454,47.519547,111994.88,33774.85,0.0,,1.0
36758.0,5.0,37.603333,3.0,67.0,601910.0,57.815258,54.03078,111994.88,33774.85,0.0,,1.0
36758.0,6.0,43.95,3.0,67.0,601910.0,50.058918,44.9583,111994.88,33774.85,0.0,,1.0
36758.0,7.0,46.35,3.0,67.0,601910.0,51.772873,50.60308,111994.88,33774.85,0.0,,1.0
36768.0,1.0,9.226666,3.0,67.0,372890.0,49.97726,45.30653,99692.8,54813.645,0.0,,1.0
