year,Cluster,Division,District,Urban,grameen_bank,co_operative_soc,madrassa_school,primary_school,high_school,post_office,cinema,dist_Thana,dist_district,NGO,dist_satellite_clinic,padma_m,jamuna_m,treat,smp1,yr,dist_hos
3.0,410.0,4.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,109203.125,206010.5,0.0,0.0,0.0,0.0
1.0,433.0,4.0,1.0,,0.0,0.0,,,,,,3.0,4.0,1.0,1.0,109203.125,206010.5,0.0,0.0,0.0,5.0
7.0,278.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,35.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
7.0,275.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
4.0,137.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,45.0,,,109203.125,206010.5,0.0,0.0,1.0,0.0
6.0,280.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,40.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
5.0,192.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,5.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
5.0,242.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
1.0,410.0,4.0,1.0,,0.0,1.0,,,,,,0.0,0.0,0.0,1.0,109203.125,206010.5,0.0,0.0,0.0,1.0
4.0,138.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,7.0,20.0,,,109203.125,206010.5,0.0,0.0,1.0,0.0
2.0,5.0010896e+07,4.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,109203.125,206010.5,0.0,0.0,0.0,0.0
1.0,435.0,4.0,1.0,,0.0,0.0,,,,,,2.0,20.0,0.0,5.0,109203.125,206010.5,0.0,0.0,0.0,5.0
5.0,233.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
7.0,279.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
3.0,433.0,4.0,1.0,,0.0,1.0,4.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,2.0,109203.125,206010.5,0.0,0.0,0.0,5.0
6.0,277.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
3.0,434.0,4.0,1.0,,1.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,10.0,1.0,2.0,109203.125,206010.5,0.0,0.0,0.0,7.0
5.0,190.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,13.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
4.0,136.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,12.0,12.0,35.0,,,109203.125,206010.5,0.0,0.0,1.0,0.0
5.0,191.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,8.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
3.0,435.0,4.0,1.0,,0.0,1.0,3.0,1.0,3.0,2.0,5.0,5.0,17.0,1.0,2.0,109203.125,206010.5,0.0,0.0,0.0,4.0
7.0,277.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,20.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
6.0,281.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,45.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
5.0,193.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
2.0,5.001565e+07,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,0.0,109203.125,206010.5,0.0,0.0,0.0,0.0
7.0,274.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,15.0,,,,,109203.125,206010.5,0.0,0.0,1.0,1.0
4.0,413.0,4.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,,45.0,,,109203.125,206010.5,0.0,0.0,1.0,0.0
4.0,139.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,7.0,6.0,40.0,,,109203.125,206010.5,0.0,0.0,1.0,0.0
4.0,326.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,,4.83,,,109203.125,206010.5,0.0,0.0,1.0,0.0
6.0,278.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
7.0,331.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
1.0,434.0,4.0,1.0,,1.0,0.0,,,,,,7.0,9.0,1.0,1.0,109203.125,206010.5,0.0,0.0,0.0,7.0
6.0,276.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
6.0,275.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,,,,,109203.125,206010.5,0.0,0.0,1.0,1.0
2.0,5.0017384e+07,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,109203.125,206010.5,0.0,0.0,0.0,0.0
7.0,330.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,,,,109203.125,206010.5,0.0,0.0,1.0,1.0
6.0,279.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
7.0,276.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
2.0,5.0016036e+07,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,9.0,12.0,0.0,0.0,109203.125,206010.5,0.0,0.0,0.0,0.0
6.0,274.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,12.0,,,,,109203.125,206010.5,0.0,0.0,1.0,0.0
7.0,51.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
7.0,52.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,40.25,,,,,137845.23,247795.16,0.0,0.0,1.0,1.0
1.0,101.0,1.0,4.0,,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,1.0
6.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
7.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,20.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
1.0,107.0,1.0,4.0,,1.0,0.0,,,,,,6.0,16.0,1.0,3.0,137845.23,247795.16,0.0,0.0,0.0,6.0
5.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,16.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
4.0,307.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,30.0,,,137845.23,247795.16,0.0,0.0,1.0,0.0
3.0,106.0,1.0,4.0,,,0.0,1.0,0.0,1.0,3.0,2.0,12.0,12.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,2.0
5.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
3.0,101.0,1.0,4.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,1.0
1.0,106.0,1.0,4.0,,1.0,0.0,,,,,,13.0,13.0,0.0,1.0,137845.23,247795.16,0.0,0.0,0.0,13.0
2.0,7.504478e+07,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,137845.23,247795.16,0.0,0.0,0.0,0.0
7.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56.35,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
4.0,26.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,15.0,,,137845.23,247795.16,0.0,0.0,1.0,1.0
3.0,107.0,1.0,4.0,,1.0,1.0,0.0,0.0,1.0,1.0,6.0,6.0,36.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,6.0
6.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,13.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
1.0,105.0,1.0,4.0,,1.0,1.0,,,,,,14.0,4.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,4.0
3.0,105.0,1.0,4.0,,0.0,1.0,0.0,0.0,5.0,1.0,5.0,20.0,5.0,1.0,1.0,137845.23,247795.16,0.0,0.0,0.0,5.0
4.0,24.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,10.0,4.0,,,137845.23,247795.16,0.0,0.0,1.0,0.0
7.0,5.0,1.0,4.0,1.0,1.0,0.0,6.44,0.0,0.0,0.0,30.0,,,,,137845.23,247795.16,0.0,0.0,1.0,4.0
6.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
4.0,23.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,10.0,20.0,,,137845.23,247795.16,0.0,0.0,1.0,0.0
2.0,7.50429e+07,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0,137845.23,247795.16,0.0,0.0,0.0,0.0
5.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
7.0,1.0,1.0,4.0,1.0,1.0,0.0,5.0,0.0,8.0,6.0,8.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
6.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
4.0,25.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,30.0,,,137845.23,247795.16,0.0,0.0,1.0,0.0
5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,28.98,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
7.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
6.0,8.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,11.0,,,,,137845.23,247795.16,0.0,0.0,1.0,1.0
7.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
6.0,7.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
5.0,44.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,5.0,20.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
6.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,44.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
5.0,34.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,,,,,137845.23,247795.16,0.0,0.0,1.0,0.0
2.0,7.504851e+07,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,50.0,0.0,0.0,137845.23,247795.16,0.0,0.0,0.0,0.0
6.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,5.0,,,,,137845.23,247795.16,0.0,0.0,1.0,1.0
4.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,21.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,53.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,20.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.065143e+06,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,66725.055,182398.97,0.0,0.0,0.0,0.0
6.0,28.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,20.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,5.0,1.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,35.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,15.0,1.0,6.0,1.0,2.0,0.0,4.0,0.0,3.0,4.0,12.0,,,,,66725.055,182398.97,0.0,0.0,1.0,3.0
7.0,54.0,1.0,6.0,2.0,2.0,0.0,1.0,2.0,9.0,2.0,9.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
3.0,121.0,1.0,6.0,,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,0.0,1.0,66725.055,182398.97,0.0,0.0,0.0,1.0
7.0,17.0,1.0,6.0,1.0,1.0,0.0,1.61,1.61,0.0,1.61,11.27,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.060727e+06,1.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,10.0,1.0,1.0,66725.055,182398.97,0.0,0.0,0.0,1.0
7.0,72.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,13.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,9.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,3.0,25.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,14.0,1.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,9.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,66.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,1.0
6.0,20.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,9.0,1.0,6.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,20.0,,,,,66725.055,182398.97,0.0,0.0,1.0,1.0
7.0,7.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,8.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,29.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,15.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,18.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,123.0,1.0,6.0,,1.0,1.0,,,,,,2.0,22.0,1.0,4.0,66725.055,182398.97,0.0,0.0,0.0,2.0
6.0,14.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,16.0,1.0,6.0,1.0,1.0,0.0,3.22,0.0,6.44,9.66,4.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,119.0,1.0,6.0,,1.0,0.0,,,,,,3.0,15.0,1.0,1.0,66725.055,182398.97,0.0,0.0,0.0,3.0
4.0,301.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,3.0,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,121.0,1.0,6.0,,0.0,1.0,,,,,,1.0,18.0,0.0,1.0,66725.055,182398.97,0.0,0.0,0.0,1.0
3.0,119.0,1.0,6.0,,1.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,18.0,1.0,2.0,66725.055,182398.97,0.0,0.0,0.0,4.0
4.0,7.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,27.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,10.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,19.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.069421e+06,1.0,6.0,1.0,0.0,1.0,,,0.0,0.0,0.0,5.0,25.0,1.0,,66725.055,182398.97,0.0,0.0,0.0,2.0
3.0,123.0,1.0,6.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,66725.055,182398.97,0.0,0.0,0.0,1.0
6.0,9.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,6.0,,,,,66725.055,182398.97,0.0,0.0,1.0,1.0
3.0,103.0,1.0,6.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66725.055,182398.97,0.0,0.0,0.0,1.0
1.0,103.0,1.0,6.0,,0.0,1.0,,,,,,0.0,0.0,0.0,9.0,66725.055,182398.97,0.0,0.0,0.0,9.0
1.0,120.0,1.0,6.0,,1.0,1.0,,,,,,3.0,20.0,1.0,2.0,66725.055,182398.97,0.0,0.0,0.0,3.0
4.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.22,16.1,16.1,28.98,,,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,122.0,1.0,6.0,,0.0,1.0,,,,,,12.0,40.0,0.0,8.0,66725.055,182398.97,0.0,0.0,0.0,12.0
7.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,8.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,8.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,26.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,35.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,70.0,1.0,6.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.061052e+06,1.0,6.0,1.0,1.0,1.0,,25.0,8.0,1.0,0.0,8.0,25.0,1.0,5.0,66725.055,182398.97,0.0,0.0,0.0,4.0
5.0,6.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,11.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,38.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,9.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,23.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,6.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,12.0,12.0,,,66725.055,182398.97,0.0,0.0,1.0,1.0
5.0,37.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,24.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,15.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.066287e+06,1.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,20.0,1.0,,66725.055,182398.97,0.0,0.0,0.0,2.0
2.0,5.066959e+06,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,20.0,,,66725.055,182398.97,0.0,0.0,0.0,0.0
6.0,16.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,7.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,67.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
3.0,120.0,1.0,6.0,,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,20.0,1.0,1.0,66725.055,182398.97,0.0,0.0,0.0,1.0
4.0,4.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,64.4,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,71.0,1.0,6.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,401.0,1.0,6.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,,6.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,11.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,10.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,24.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,302.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,,2.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,45.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,8.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,12.0,14.0,50.0,,,66725.055,182398.97,0.0,0.0,1.0,1.0
7.0,69.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
3.0,125.0,1.0,6.0,,1.0,1.0,0.0,0.0,0.0,0.0,9.0,17.0,9.0,0.0,3.0,66725.055,182398.97,0.0,0.0,0.0,17.0
5.0,12.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,124.0,1.0,6.0,,1.0,1.0,,,,,,2.0,2.0,1.0,1.0,66725.055,182398.97,0.0,0.0,0.0,2.0
5.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,20.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,13.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,6.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
6.0,30.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
1.0,125.0,1.0,6.0,,1.0,0.0,,,,,,17.0,10.0,1.0,3.0,66725.055,182398.97,0.0,0.0,0.0,10.0
6.0,22.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,,,,,66725.055,182398.97,0.0,0.0,1.0,1.0
7.0,18.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
2.0,5.063681e+06,1.0,6.0,1.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,16.0,56.0,,,66725.055,182398.97,0.0,0.0,0.0,6.0
5.0,10.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
5.0,36.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,68.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
3.0,122.0,1.0,6.0,,0.0,0.0,0.0,0.0,4.0,2.0,12.0,10.0,50.0,0.0,8.0,66725.055,182398.97,0.0,0.0,0.0,10.0
5.0,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,19.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,303.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,13.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
4.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,28.0,,,66725.055,182398.97,0.0,0.0,1.0,0.0
3.0,124.0,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,66725.055,182398.97,0.0,0.0,0.0,2.0
6.0,25.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,,,,,66725.055,182398.97,0.0,0.0,1.0,1.0
2.0,5.066287e+06,1.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,20.0,1.0,,66725.055,182398.97,0.0,0.0,0.0,2.0
6.0,12.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,14.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
7.0,8.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,28.0,,,,,66725.055,182398.97,0.0,0.0,1.0,3.0
6.0,17.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,,,,66725.055,182398.97,0.0,0.0,1.0,0.0
