geocode,year,div,dist,pop,emp,pop_agr,pop_ind,pop_serv,density,pop91,rainm,rainsd,surban,prop_elec,jamuna_m,padma_m,treat,smp1,treatd
38614.0,2.0,3.0,86.0,237370.0,50040.0,41360.0,600.0,8080.0,823.22955,206160.0,60.83952,58.063046,0.034039684,0.0726123,149896.56,35577.176,0.0,0.0,0.0
38614.0,3.0,3.0,86.0,253620.0,63400.0,42580.0,4100.0,16720.0,879.5866,206160.0,56.645454,58.94209,0.034776438,0.38957632,149896.56,35577.176,0.0,0.0,0.0
38625.0,1.0,3.0,86.0,96530.0,19160.0,15060.0,210.0,3890.0,1072.6748,96530.0,58.187634,43.607525,0.13519113,0.06859009,154734.0,36595.3,0.0,0.0,0.0
38625.0,2.0,3.0,86.0,117130.0,23780.0,17000.0,500.0,6280.0,1301.5891,96530.0,55.641617,52.890724,0.16460343,0.16989248,154734.0,36595.3,0.0,0.0,0.0
38625.0,3.0,3.0,86.0,111720.0,28240.0,15400.0,2700.0,10140.0,1241.4713,96530.0,50.34249,51.592216,0.1641604,0.4355372,154734.0,36595.3,0.0,0.0,0.0
38636.0,1.0,3.0,86.0,117230.0,26590.0,23020.0,340.0,3230.0,717.5736,117230.0,60.301617,45.828518,0.07148341,0.019991308,160913.52,42783.215,0.0,0.0,0.0
38636.0,2.0,3.0,86.0,122480.0,25120.0,21140.0,420.0,3560.0,749.7093,117230.0,58.023987,55.217457,0.07446114,0.08630245,160913.52,42783.215,0.0,0.0,0.0
38636.0,3.0,3.0,86.0,155320.0,40540.0,31320.0,2000.0,7220.0,950.7254,117230.0,53.23135,54.935513,0.065155804,0.29174203,160913.52,42783.215,0.0,0.0,0.0
38665.0,1.0,3.0,86.0,214170.0,40690.0,29580.0,830.0,10280.0,793.89856,214170.0,58.892296,44.335842,0.036653128,0.03331688,137490.25,22988.63,0.0,0.0,0.0
38665.0,2.0,3.0,86.0,225030.0,42300.0,29040.0,890.0,12370.0,834.155,214170.0,56.43574,53.657375,0.09096565,0.19261745,137490.25,22988.63,0.0,0.0,0.0
38665.0,3.0,3.0,86.0,231820.0,58780.0,30280.0,6160.0,22340.0,859.32465,214170.0,51.305447,52.701313,0.10309723,0.52116084,137490.25,22988.63,0.0,0.0,0.0
38669.0,1.0,3.0,86.0,163420.0,33740.0,26330.0,770.0,6640.0,916.4938,163420.0,58.187634,43.607525,0.20640069,0.06803385,142140.39,23762.21,0.0,0.0,0.0
38669.0,2.0,3.0,86.0,199740.0,43250.0,32390.0,1040.0,9820.0,1120.184,163420.0,55.641617,52.890724,0.20291379,0.20283505,142140.39,23762.21,0.0,0.0,0.0
38669.0,3.0,3.0,86.0,208500.0,59580.0,30320.0,7540.0,21720.0,1169.3119,163420.0,50.34249,51.592216,0.2326139,0.49825633,142140.39,23762.21,0.0,0.0,0.0
38694.0,1.0,3.0,86.0,156390.0,37200.0,32500.0,280.0,4420.0,595.3858,156390.0,58.187634,43.607525,0.012596713,0.014211439,126017.9,8438.517,0.0,0.0,0.0
38694.0,2.0,3.0,86.0,179800.0,42800.0,35630.0,490.0,6680.0,684.50903,156390.0,55.641617,52.890724,0.0977753,0.121751025,126017.9,8438.517,0.0,0.0,0.0
38694.0,3.0,3.0,86.0,196140.0,52040.0,35640.0,5660.0,10740.0,746.7164,156390.0,50.34249,51.592216,0.111858875,0.4525035,126017.9,8438.517,0.0,0.0,0.0
38937.0,1.0,3.0,89.0,138590.0,36260.0,32010.0,330.0,3920.0,676.21375,138590.0,76.696014,68.98929,0.033119272,0.027089527,91292.516,196184.25,0.0,,1.0
38937.0,2.0,3.0,89.0,154340.0,34870.0,28550.0,380.0,5940.0,753.0617,138590.0,71.4271,65.7181,0.034534145,0.06920601,91292.516,196184.25,0.0,,1.0
38937.0,3.0,3.0,89.0,162640.0,44960.0,34040.0,2880.0,8040.0,793.5594,138590.0,65.93891,68.31702,0.03799803,0.44892997,91292.516,196184.25,0.0,,1.0
38967.0,1.0,3.0,89.0,164970.0,39540.0,32550.0,630.0,6360.0,909.3264,164970.0,61.377266,53.775562,0.047281325,0.020566318,74975.93,170709.56,0.0,,1.0
38967.0,2.0,3.0,89.0,179490.0,42230.0,34620.0,420.0,7190.0,989.3617,164970.0,57.744625,51.502274,0.05504485,0.05900474,74975.93,170709.56,0.0,,1.0
38967.0,3.0,3.0,89.0,188440.0,51440.0,37480.0,3540.0,10420.0,1038.6947,164970.0,53.328785,54.986015,0.17607726,0.3902027,74975.93,170709.56,0.0,,1.0
38970.0,1.0,3.0,89.0,228170.0,50130.0,43520.0,260.0,6350.0,697.53296,228170.0,76.696014,68.98929,0.10939212,0.03832671,89900.16,188181.25,0.0,,1.0
38970.0,2.0,3.0,89.0,252270.0,56040.0,46330.0,660.0,9050.0,771.2085,228170.0,71.4271,65.7181,0.11459944,0.092552304,89900.16,188181.25,0.0,,1.0
38970.0,3.0,3.0,89.0,251800.0,71300.0,53960.0,4480.0,12860.0,769.77167,228170.0,65.93891,68.31702,0.10587768,0.34691358,89900.16,188181.25,0.0,,1.0
38988.0,1.0,3.0,89.0,379170.0,93180.0,74350.0,1360.0,17470.0,1076.637,379170.0,65.12259,58.360695,0.16438536,0.06385887,70718.17,176086.92,0.0,,1.0
38988.0,2.0,3.0,89.0,449770.0,102450.0,75910.0,2750.0,23790.0,1277.1027,379170.0,60.28989,54.380642,0.18173733,0.19312984,70718.17,176086.92,0.0,,1.0
38988.0,3.0,3.0,89.0,498500.0,138060.0,79680.0,12600.0,45780.0,1415.4694,379170.0,55.85594,58.320583,0.19719158,0.48329335,70718.17,176086.92,0.0,,1.0
38990.0,1.0,3.0,89.0,227420.0,49830.0,40640.0,880.0,8310.0,905.2623,227420.0,68.131035,61.87932,0.040189955,0.020004168,86818.805,195440.88,0.0,,1.0
38990.0,2.0,3.0,89.0,243130.0,56570.0,47090.0,810.0,8670.0,967.7971,227420.0,62.52263,57.722305,0.038868096,0.060070053,86818.805,195440.88,0.0,,1.0
38990.0,3.0,3.0,89.0,259420.0,69720.0,55880.0,3260.0,10580.0,1032.6407,227420.0,58.11571,61.660572,0.09459563,0.3878604,86818.805,195440.88,0.0,,1.0
39309.0,1.0,3.0,93.0,147910.0,36040.0,27790.0,1710.0,6540.0,935.2514,147910.0,56.179676,46.90502,0.07680346,0.06439942,33300.273,91467.52,0.0,,1.0
39309.0,2.0,3.0,93.0,159560.0,35780.0,28030.0,1350.0,6400.0,1008.91565,147910.0,54.221382,49.225536,0.08134871,0.4802709,33300.273,91467.52,0.0,,1.0
39309.0,3.0,3.0,93.0,159500.0,39420.0,23160.0,3760.0,12500.0,1008.53625,147910.0,48.680374,48.865345,0.08476489,0.6967341,33300.273,91467.52,0.0,,1.0
39319.0,1.0,3.0,93.0,177070.0,42670.0,32670.0,1000.0,9000.0,717.2891,177070.0,53.409397,48.74771,0.043655053,0.042448476,8421.708,124081.49,0.0,,1.0
39319.0,2.0,3.0,93.0,190320.0,40900.0,29190.0,780.0,10930.0,770.9633,177070.0,48.60931,42.997368,0.13319673,0.16056813,8421.708,124081.49,0.0,,1.0
39319.0,3.0,3.0,93.0,192040.0,48600.0,27980.0,3840.0,16780.0,777.9308,177070.0,44.729614,47.094902,0.14778171,0.4788975,8421.708,124081.49,0.0,,1.0
39323.0,1.0,3.0,93.0,175650.0,41720.0,27200.0,6320.0,8200.0,984.1439,175650.0,52.515694,47.56472,0.06848847,0.071885474,33647.99,84979.266,0.0,,1.0
39323.0,2.0,3.0,93.0,188070.0,42250.0,26570.0,6030.0,9650.0,1053.7316,175650.0,48.157433,42.711624,0.07109055,0.40151134,33647.99,84979.266,0.0,,1.0
39323.0,3.0,3.0,93.0,204580.0,57720.0,27820.0,8960.0,20940.0,1146.2349,175650.0,43.956226,45.92741,0.07312543,0.5729685,33647.99,84979.266,0.0,,1.0
39328.0,1.0,3.0,93.0,344790.0,86360.0,72420.0,1150.0,12790.0,762.7591,344790.0,56.177116,48.18304,0.03431074,0.06409888,29506.908,117271.57,0.0,,1.0
39328.0,2.0,3.0,93.0,373190.0,90300.0,72680.0,1460.0,16160.0,825.5868,344790.0,53.199474,47.646137,0.062032744,0.24053052,29506.908,117271.57,0.0,,1.0
39328.0,3.0,3.0,93.0,420520.0,118800.0,77740.0,8680.0,32380.0,930.29224,344790.0,48.271744,49.18714,0.08208884,0.63023645,29506.908,117271.57,0.0,,1.0
39338.0,1.0,3.0,93.0,251420.0,61420.0,51100.0,650.0,9670.0,1128.8107,251420.0,55.196808,51.46398,0.18574497,0.074558794,22989.9,132144.06,0.0,,1.0
39338.0,2.0,3.0,93.0,275200.0,65830.0,51860.0,880.0,13090.0,1235.5768,251420.0,49.513065,43.86219,0.18582849,0.22519982,22989.9,132144.06,0.0,,1.0
39338.0,3.0,3.0,93.0,253240.0,71540.0,50440.0,5500.0,15600.0,1136.982,251420.0,46.27639,49.57259,0.19578266,0.4992185,22989.9,132144.06,0.0,,1.0
39347.0,1.0,3.0,93.0,356940.0,89640.0,55500.0,17120.0,17020.0,1185.5321,356940.0,53.614887,47.251923,0.028212024,0.11605918,17835.12,107418.86,0.0,,1.0
39347.0,2.0,3.0,93.0,374810.0,82860.0,54990.0,5390.0,22480.0,1244.8851,356940.0,49.976616,44.586273,0.0871108,0.20670459,17835.12,107418.86,0.0,,1.0
39347.0,3.0,3.0,93.0,413760.0,125540.0,52500.0,29820.0,43220.0,1374.2528,356940.0,45.37347,46.76459,0.10189482,0.647105,17835.12,107418.86,0.0,,1.0
39357.0,1.0,3.0,93.0,374710.0,94170.0,78620.0,1140.0,14410.0,726.68915,374710.0,59.923042,53.147964,0.05011876,0.06215287,38941.676,138317.95,0.0,,1.0
39357.0,2.0,3.0,93.0,423230.0,106450.0,85840.0,1410.0,19200.0,820.78577,374710.0,55.80779,49.659943,0.19686694,0.20864736,38941.676,138317.95,0.0,,1.0
39357.0,3.0,3.0,93.0,477940.0,140920.0,94520.0,6840.0,39560.0,926.88696,374710.0,51.669395,53.675148,0.2086836,0.38462108,38941.676,138317.95,0.0,,1.0
39366.0,1.0,3.0,93.0,338280.0,78560.0,61190.0,2760.0,14610.0,926.7438,338280.0,55.89783,46.91661,0.070119426,0.10153651,46527.64,77742.91,0.0,,1.0
39366.0,2.0,3.0,93.0,366490.0,84360.0,64690.0,2210.0,17460.0,1004.0272,338280.0,53.754925,48.699833,0.081966765,0.45285642,46527.64,77742.91,0.0,,1.0
39366.0,3.0,3.0,93.0,402580.0,111940.0,57400.0,21420.0,33120.0,1102.8986,338280.0,48.31698,48.624973,0.08380943,0.642428,46527.64,77742.91,0.0,,1.0
39376.0,1.0,3.0,93.0,236960.0,52010.0,41930.0,2080.0,8000.0,939.7581,236960.0,52.43384,46.708282,0.04304524,0.01857585,40734.934,78524.92,0.0,,1.0
39376.0,2.0,3.0,93.0,256190.0,54710.0,43630.0,1160.0,9920.0,1016.0222,236960.0,48.58839,43.271152,0.04711347,0.09719457,40734.934,78524.92,0.0,,1.0
39376.0,3.0,3.0,93.0,285740.0,73580.0,48700.0,7060.0,17820.0,1133.2144,236960.0,44.11465,45.767708,0.04500595,0.28532773,40734.934,78524.92,0.0,,1.0
39385.0,1.0,3.0,93.0,222580.0,59240.0,52690.0,380.0,6170.0,505.14035,222580.0,56.179676,46.90502,0.10333363,0.022499444,42107.36,97976.17,0.0,,1.0
39385.0,2.0,3.0,93.0,241100.0,61130.0,50580.0,600.0,9950.0,547.1711,222580.0,54.221382,49.225536,0.118208215,0.14538208,42107.36,97976.17,0.0,,1.0
39385.0,3.0,3.0,93.0,276880.0,74680.0,51300.0,3440.0,19940.0,628.373,222580.0,48.680374,48.865345,0.16570355,0.7148086,42107.36,97976.17,0.0,,1.0
39395.0,1.0,3.0,93.0,381590.0,83320.0,45650.0,8490.0,29180.0,1214.288,381590.0,52.515694,47.56472,0.28001258,0.20002796,18939.613,99542.766,0.0,,1.0
39395.0,2.0,3.0,93.0,440270.0,93350.0,53100.0,5520.0,34730.0,1401.0183,381590.0,48.157433,42.711624,0.2953869,0.43102372,18939.613,99542.766,0.0,,1.0
39395.0,3.0,3.0,93.0,523100.0,149920.0,47740.0,17640.0,84540.0,1664.5983,381590.0,43.956226,45.92741,0.32735616,0.68204564,18939.613,99542.766,0.0,,1.0
40108.0,1.0,4.0,1.0,237070.0,42870.0,23340.0,600.0,18930.0,876.3816,237070.0,55.796207,44.114357,0.19036572,0.17902814,189642.61,94310.25,0.0,0.0,0.0
40108.0,2.0,4.0,1.0,258190.0,54580.0,33430.0,730.0,20420.0,954.45636,237070.0,48.7877,46.382538,0.18327588,0.4188124,189642.61,94310.25,0.0,0.0,0.0
40108.0,3.0,4.0,1.0,263940.0,78620.0,35740.0,5240.0,37640.0,975.7125,237070.0,45.38836,48.6368,0.18125331,0.59618986,189642.61,94310.25,0.0,0.0,0.0
40114.0,1.0,4.0,1.0,126820.0,31230.0,26800.0,310.0,4120.0,904.11346,126820.0,55.796207,44.114357,0.0081217475,0.020961776,178501.14,79514.37,0.0,0.0,0.0
40114.0,2.0,4.0,1.0,141110.0,33900.0,28980.0,240.0,4680.0,1005.9884,126820.0,48.7877,46.382538,0.011409539,0.20674956,178501.14,79514.37,0.0,0.0,0.0
40114.0,3.0,4.0,1.0,139840.0,36640.0,28920.0,1200.0,6520.0,996.93445,126820.0,45.38836,48.6368,0.00958238,0.36219433,178501.14,79514.37,0.0,0.0,0.0
40134.0,1.0,4.0,1.0,123160.0,25870.0,18060.0,380.0,7430.0,763.4042,123160.0,55.796207,44.114357,0.18861644,0.0757759,184030.89,95107.25,0.0,0.0,0.0
40134.0,2.0,4.0,1.0,133310.0,32610.0,22310.0,400.0,9900.0,826.3187,123160.0,48.7877,46.382538,0.20478584,0.31192347,184030.89,95107.25,0.0,0.0,0.0
40134.0,3.0,4.0,1.0,139700.0,41340.0,23720.0,3120.0,14500.0,865.927,123160.0,45.38836,48.6368,0.2004295,0.53832227,184030.89,95107.25,0.0,0.0,0.0
40138.0,1.0,4.0,1.0,91760.0,19680.0,14540.0,120.0,5020.0,788.1807,91760.0,55.796207,44.114357,0.09644725,0.047441363,194154.2,93078.98,0.0,0.0,0.0
40138.0,2.0,4.0,1.0,99950.0,24770.0,17220.0,210.0,7340.0,858.5295,91760.0,48.7877,46.382538,0.09514757,0.17501149,194154.2,93078.98,0.0,0.0,0.0
40138.0,3.0,4.0,1.0,96720.0,27320.0,15000.0,1100.0,11220.0,830.7851,91760.0,45.38836,48.6368,0.10607941,0.36206895,194154.2,93078.98,0.0,0.0,0.0
40156.0,1.0,4.0,1.0,117220.0,25700.0,21840.0,840.0,3020.0,555.17664,117220.0,55.796207,44.114357,0.096229315,0.06295956,168570.94,76945.805,0.0,0.0,0.0
40156.0,2.0,4.0,1.0,125580.0,28620.0,22660.0,560.0,5400.0,594.77124,117220.0,48.7877,46.382538,0.09348623,0.33016136,168570.94,76945.805,0.0,0.0,0.0
40156.0,3.0,4.0,1.0,131660.0,33800.0,25520.0,2340.0,5940.0,623.5673,117220.0,45.38836,48.6368,0.091599576,0.5317301,168570.94,76945.805,0.0,0.0,0.0
40158.0,1.0,4.0,1.0,139560.0,23950.0,11260.0,210.0,12480.0,108.72969,139560.0,29.105497,24.421663,0.37919176,0.18829057,250961.84,154568.28,0.0,0.0,0.0
40158.0,2.0,4.0,1.0,147640.0,25600.0,13410.0,430.0,11760.0,115.024734,139560.0,24.455568,23.67501,0.37496614,0.33158356,257458.19,153184.69,0.0,0.0,0.0
40158.0,3.0,4.0,1.0,136820.0,46800.0,14180.0,980.0,31640.0,106.594986,139560.0,23.223883,25.175945,0.28563076,0.44391534,257458.19,153184.69,0.0,0.0,0.0
40160.0,1.0,4.0,1.0,322850.0,61310.0,40980.0,850.0,19480.0,637.8418,322850.0,57.41148,46.686813,0.06619173,0.045984454,212962.84,111809.99,0.0,0.0,0.0
40160.0,2.0,4.0,1.0,350210.0,70050.0,51460.0,840.0,17750.0,691.8958,322850.0,48.87373,46.9314,0.08015191,0.13562621,212962.84,111809.99,0.0,0.0,0.0
40160.0,3.0,4.0,1.0,292900.0,75860.0,48140.0,4140.0,23580.0,578.6708,322850.0,45.955807,49.546436,0.0919085,0.2924454,212962.84,111809.99,0.0,0.0,0.0
40173.0,1.0,4.0,1.0,167050.0,34050.0,21470.0,310.0,12270.0,521.754,167050.0,55.796207,44.114357,0.008081413,0.030257639,200768.28,108928.58,0.0,0.0,0.0
40173.0,2.0,4.0,1.0,179380.0,40240.0,25700.0,380.0,14160.0,560.26483,167050.0,48.7877,46.382538,0.01103802,0.119059786,200768.28,108928.58,0.0,0.0,0.0
40173.0,3.0,4.0,1.0,155540.0,46000.0,29800.0,3100.0,13100.0,485.80438,167050.0,45.38836,48.6368,0.010286743,0.30471203,200768.28,108928.58,0.0,0.0,0.0
40177.0,1.0,4.0,1.0,107180.0,18360.0,11060.0,220.0,7080.0,168.24953,107180.0,58.234226,48.635212,0.22289607,0.07285429,271253.53,169256.44,0.0,0.0,0.0
40177.0,2.0,4.0,1.0,114030.0,19960.0,14030.0,170.0,5760.0,179.00255,107180.0,48.913837,47.3262,0.20433219,0.08260413,271253.53,169256.44,0.0,0.0,0.0
40177.0,3.0,4.0,1.0,117620.0,35400.0,14540.0,620.0,20240.0,184.63808,107180.0,46.39627,50.268898,0.22598198,0.23093072,271253.53,169256.44,0.0,0.0,0.0
41807.0,1.0,4.0,18.0,246770.0,67450.0,54760.0,2270.0,10420.0,721.35986,246770.0,43.339733,45.913174,0.22875552,0.20613742,115099.86,139714.8,0.0,0.0,0.0
41807.0,2.0,4.0,18.0,310850.0,86960.0,70250.0,1720.0,14990.0,908.679,246770.0,34.770126,31.460997,0.22107126,0.2906363,115099.86,139714.8,0.0,0.0,0.0
41807.0,3.0,4.0,18.0,346180.0,110240.0,80700.0,5880.0,23660.0,1011.95593,246770.0,34.008427,38.25158,0.23016928,0.6034762,115099.86,139714.8,0.0,0.0,0.0
41823.0,1.0,4.0,18.0,223990.0,55820.0,40710.0,1110.0,14000.0,794.3753,223990.0,43.339733,45.913174,0.39595518,0.14374107,126822.66,138866.28,0.0,0.0,0.0
41823.0,2.0,4.0,18.0,278850.0,70190.0,50640.0,1540.0,18010.0,988.935,223990.0,34.770126,31.460997,0.40372962,0.37471014,126822.66,138866.28,0.0,0.0,0.0
41823.0,3.0,4.0,18.0,315720.0,101560.0,56440.0,6420.0,38700.0,1119.6936,223990.0,34.008427,38.25158,0.40877992,0.6577351,126822.66,138866.28,0.0,0.0,0.0
41831.0,1.0,4.0,18.0,212420.0,56320.0,43390.0,2840.0,10090.0,659.4232,212420.0,43.339733,45.913174,0.22017701,0.059685584,137470.27,153623.08,0.0,0.0,0.0
41831.0,2.0,4.0,18.0,255180.0,64900.0,51470.0,910.0,12520.0,792.1646,212420.0,34.770126,31.460997,0.22705542,0.27925673,137470.27,153623.08,0.0,0.0,0.0
41831.0,3.0,4.0,18.0,289000.0,88260.0,60220.0,6860.0,21180.0,897.1533,212420.0,34.008427,38.25158,0.21024221,0.5979381,137470.27,153623.08,0.0,0.0,0.0
41855.0,1.0,4.0,18.0,125690.0,31660.0,26190.0,430.0,5040.0,616.5808,125690.0,44.80913,47.252666,0.15219985,0.05903084,141272.52,141466.83,0.0,0.0,0.0
41855.0,2.0,4.0,18.0,163740.0,41240.0,31980.0,440.0,8820.0,803.2377,125690.0,36.806984,34.381958,0.21692927,0.23956344,141272.52,141466.83,0.0,0.0,0.0
41855.0,3.0,4.0,18.0,179740.0,55820.0,37620.0,2820.0,15380.0,881.72675,125690.0,35.451183,39.810825,0.2121954,0.5659051,141272.52,141466.83,0.0,0.0,0.0
44104.0,1.0,4.0,41.0,205220.0,40770.0,27920.0,1520.0,11330.0,862.124,205220.0,48.21742,42.941105,0.13926518,0.16200215,157888.19,95476.88,0.0,0.0,0.0
44104.0,2.0,4.0,41.0,231150.0,50590.0,31080.0,5190.0,14320.0,971.0553,205220.0,43.418785,39.717567,0.3159853,0.4710792,157888.19,95476.88,0.0,0.0,0.0
44104.0,3.0,4.0,41.0,264140.0,83660.0,35820.0,20320.0,27520.0,1109.6455,205220.0,40.433468,43.769688,0.3229348,0.76978195,157888.19,95476.88,0.0,0.0,0.0
44109.0,1.0,4.0,41.0,166620.0,42350.0,35530.0,750.0,6070.0,613.43054,166620.0,46.227825,42.348507,0.050534148,0.05563234,136451.78,94537.44,0.0,0.0,0.0
44109.0,2.0,4.0,41.0,193930.0,49310.0,39230.0,1230.0,8850.0,713.9754,166620.0,42.60839,38.338062,0.055638634,0.30707678,136451.78,94537.44,0.0,0.0,0.0
44109.0,3.0,4.0,41.0,219700.0,63620.0,41800.0,4960.0,16860.0,808.8506,166620.0,39.557068,42.607605,0.039599452,0.5056,136451.78,94537.44,0.0,0.0,0.0
44111.0,1.0,4.0,41.0,181490.0,46760.0,38680.0,1020.0,7060.0,693.50397,181490.0,45.582966,44.402863,0.057138134,0.042095967,147175.69,125074.055,0.0,0.0,0.0
44111.0,2.0,4.0,41.0,212640.0,54630.0,44790.0,1020.0,8820.0,812.5334,181490.0,39.971386,36.29761,0.06682656,0.25032708,147175.69,125074.055,0.0,0.0,0.0
44111.0,3.0,4.0,41.0,230960.0,67460.0,48580.0,3000.0,15880.0,882.53723,181490.0,37.690758,41.27395,0.09040526,0.518781,147175.69,125074.055,0.0,0.0,0.0
44123.0,1.0,4.0,41.0,233590.0,57540.0,45780.0,1740.0,10020.0,765.54254,233590.0,46.98582,42.759644,0.11789888,0.10402378,164496.16,127074.73,0.0,0.0,0.0
44123.0,2.0,4.0,41.0,270550.0,67510.0,50850.0,2970.0,13690.0,886.67126,233590.0,42.709686,38.779594,0.1336167,0.31390134,164496.16,127074.73,0.0,0.0,0.0
44123.0,3.0,4.0,41.0,309700.0,89060.0,55980.0,9340.0,23740.0,1014.97723,233590.0,39.744007,43.0278,0.14149177,0.66763496,164496.16,127074.73,0.0,0.0,0.0
44138.0,1.0,4.0,41.0,197980.0,50370.0,40930.0,1190.0,8250.0,753.3772,197980.0,50.3968,45.294476,0.10127286,0.07992565,177467.92,119250.9,0.0,0.0,0.0
44138.0,2.0,4.0,41.0,225750.0,58610.0,45990.0,1580.0,11040.0,859.0509,197980.0,43.1655,40.938713,0.10516058,0.24010396,177467.92,119250.9,0.0,0.0,0.0
44138.0,3.0,4.0,41.0,254540.0,76940.0,54360.0,4860.0,17720.0,968.6061,197980.0,40.585236,44.965614,0.1361672,0.42779204,177467.92,119250.9,0.0,0.0,0.0
44147.0,1.0,4.0,41.0,531190.0,112760.0,62500.0,5270.0,44990.0,1249.653,531190.0,46.227825,42.348507,0.32135394,0.34923849,146542.02,107600.9,0.0,0.0,0.0
44147.0,2.0,4.0,41.0,634670.0,130140.0,68130.0,7100.0,54910.0,1493.0952,531190.0,42.60839,38.338062,0.3314951,0.5949836,146542.02,107600.9,0.0,0.0,0.0
44147.0,3.0,4.0,41.0,734660.0,225460.0,65160.0,24840.0,135460.0,1728.327,531190.0,39.557068,42.607605,0.33386874,0.76111555,146542.02,107600.9,0.0,0.0,0.0
44161.0,1.0,4.0,41.0,327800.0,81270.0,65840.0,2490.0,12940.0,747.6849,327800.0,47.895416,43.328846,0.042159855,0.09530988,164599.56,113953.89,0.0,0.0,0.0
44161.0,2.0,4.0,41.0,382070.0,95390.0,75480.0,2470.0,17440.0,871.4703,327800.0,42.831234,39.328518,0.05936085,0.25137132,164599.56,113953.89,0.0,0.0,0.0
44161.0,3.0,4.0,41.0,419700.0,122800.0,81080.0,9580.0,32140.0,957.3012,327800.0,39.968334,43.537205,0.0679533,0.5381503,164599.56,113953.89,0.0,0.0,0.0
44190.0,1.0,4.0,41.0,260720.0,63310.0,52180.0,1170.0,9960.0,779.59515,260720.0,47.62235,50.379337,0.0121969925,0.07751938,172156.45,138838.48,0.0,0.0,0.0
44190.0,2.0,4.0,41.0,311410.0,73090.0,56010.0,1370.0,15710.0,931.1665,260720.0,38.250957,36.28099,0.013101699,0.30807102,172156.45,138838.48,0.0,0.0,0.0
44190.0,3.0,4.0,41.0,344020.0,104540.0,68220.0,8360.0,27960.0,1028.6757,260720.0,36.800873,41.514862,0.123771876,0.57422155,172156.45,138838.48,0.0,0.0,0.0
44414.0,1.0,4.0,44.0,162790.0,43080.0,36560.0,1110.0,5410.0,729.9018,162790.0,46.6307,44.369278,0.10393759,0.018142235,109690.13,120556.79,0.0,0.0,0.0
44414.0,2.0,4.0,44.0,173330.0,49950.0,42580.0,300.0,7070.0,777.16003,162790.0,42.216766,36.67545,0.10505971,0.18887106,109690.13,120556.79,0.0,0.0,0.0
44414.0,3.0,4.0,44.0,196340.0,61480.0,50760.0,3500.0,7220.0,880.33,162790.0,39.320183,42.010166,0.14036874,0.5122356,109690.13,120556.79,0.0,0.0,0.0
44419.0,1.0,4.0,44.0,214790.0,49800.0,36360.0,1120.0,12320.0,466.61017,214790.0,46.486816,43.589073,0.29568416,0.14794244,116427.12,110660.47,0.0,0.0,0.0
44419.0,2.0,4.0,44.0,393180.0,97210.0,68400.0,2460.0,26350.0,854.14496,214790.0,42.356632,37.241856,0.2211964,0.3332555,116427.12,110660.47,0.0,0.0,0.0
44419.0,3.0,4.0,44.0,454060.0,136380.0,74300.0,11420.0,50660.0,986.40076,214790.0,39.404785,42.19576,0.24498965,0.62887335,116427.12,110660.47,0.0,0.0,0.0
44433.0,1.0,4.0,44.0,218130.0,54390.0,41450.0,1680.0,11260.0,705.9223,218130.0,46.227825,42.348507,0.13574474,0.06801661,130613.7,110833.62,0.0,0.0,0.0
44433.0,2.0,4.0,44.0,254910.0,66360.0,49010.0,1260.0,16090.0,824.9515,218130.0,42.60839,38.338062,0.14503159,0.23961113,130613.7,110833.62,0.0,0.0,0.0
44433.0,3.0,4.0,44.0,279520.0,85420.0,53600.0,6000.0,25820.0,904.59546,218130.0,39.557068,42.607605,0.1597739,0.5424528,130613.7,110833.62,0.0,0.0,0.0
44442.0,1.0,4.0,44.0,107440.0,23260.0,17670.0,530.0,5060.0,639.10535,107440.0,45.4099,44.074287,0.22570737,0.06794162,131487.58,126159.85,0.0,0.0,0.0
44442.0,2.0,4.0,44.0,134410.0,33430.0,24680.0,470.0,8280.0,799.536,107440.0,39.831093,35.95208,0.24157429,0.3478261,131487.58,126159.85,0.0,0.0,0.0
44442.0,3.0,4.0,44.0,140780.0,43400.0,27220.0,2480.0,13700.0,837.42786,107440.0,37.591293,41.1294,0.23639722,0.7332166,131487.58,126159.85,0.0,0.0,0.0
44471.0,1.0,4.0,44.0,244880.0,62560.0,53470.0,770.0,8320.0,574.75476,244880.0,44.80913,47.252666,0.048554394,0.022090262,151154.47,140778.11,0.0,0.0,0.0
44471.0,2.0,4.0,44.0,293810.0,75430.0,61970.0,1040.0,12420.0,689.5977,244880.0,36.806984,34.381958,0.07964331,0.1374747,151154.47,140778.11,0.0,0.0,0.0
44471.0,3.0,4.0,44.0,335000.0,101840.0,75840.0,6940.0,19060.0,786.27423,244880.0,35.451183,39.810825,0.082268655,0.6664995,151154.47,140778.11,0.0,0.0,0.0
44480.0,1.0,4.0,44.0,291560.0,73950.0,57770.0,2790.0,13390.0,791.4009,291560.0,46.6307,44.369278,0.085711345,0.055330634,98206.23,104696.82,0.0,0.0,0.0
44480.0,2.0,4.0,44.0,331820.0,85580.0,64510.0,1970.0,19100.0,900.6813,291560.0,42.216766,36.67545,0.097583026,0.21248916,98206.23,104696.82,0.0,0.0,0.0
44480.0,3.0,4.0,44.0,362840.0,107380.0,73540.0,8960.0,24880.0,984.881,291560.0,39.320183,42.010166,0.09805975,0.47507122,98206.23,104696.82,0.0,0.0,0.0
