year,Cluster,Division,District,rural,female,age5,age60,Age,hsize,DrinkWater,Toilet,Electricity,Floor,Roof,padma_m,jamuna_m,treat,smp1,yr
5.0,37.0,1.0,6.0,0.0,0.56084657,0.08994709,0.07936508,30.05291,7.5291004,0.09677419,0.9032258,1.0,0.9032258,1.0,66725.055,182398.97,0.0,0.0,1.0
2.0,5.065107e+06,1.0,6.0,0.0,0.56,0.08,0.08,27.12,5.86,0.9,0.35,0.95,,0.85,66725.055,182398.97,0.0,0.0,0.0
7.0,9.0,1.0,6.0,1.0,0.48091602,0.122137405,0.10687023,28.244274,10.274809,0.0,0.115384616,0.34615386,0.0,1.0,66725.055,182398.97,0.0,0.0,1.0
4.0,6.0,1.0,6.0,1.0,0.4764398,0.16753927,0.09424084,23.041885,7.628272,0.025,0.05,0.275,0.05,1.0,66725.055,182398.97,0.0,0.0,1.0
3.0,123.0,1.0,6.0,1.0,0.5,0.12921348,0.07865169,25.134832,6.224719,0.0,0.032258064,0.0,0.032258064,0.9032258,66725.055,182398.97,0.0,0.0,0.0
7.0,66.0,1.0,6.0,0.0,0.46825397,0.103174604,0.04761905,26.277779,9.809524,0.03448276,0.7241379,1.0,0.86206895,1.0,66725.055,182398.97,0.0,0.0,1.0
4.0,303.0,1.0,6.0,0.0,0.4214876,0.0661157,0.0661157,29.231405,5.1652894,0.0,0.8181818,0.95454544,0.8181818,1.0,66725.055,182398.97,0.0,0.0,1.0
4.0,8.0,1.0,6.0,1.0,0.5,0.16836734,0.091836736,24.010204,8.051021,0.02631579,0.02631579,0.10526316,0.078947365,1.0,66725.055,182398.97,0.0,0.0,1.0
5.0,38.0,1.0,6.0,0.0,0.44444445,0.0952381,0.0952381,30.031746,5.3333335,0.0,0.85714287,0.95238096,0.85714287,1.0,66725.055,182398.97,0.0,0.0,1.0
3.0,120.0,1.0,6.0,1.0,0.4491018,0.16167665,0.1017964,24.922155,5.502994,0.0,0.0882353,0.23529412,0.0,0.6764706,66725.055,182398.97,0.0,0.0,0.0
6.0,21.0,1.0,6.0,0.0,0.43703705,0.08148148,0.08888889,30.28148,5.6518517,0.41935483,0.7096774,1.0,1.0,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,8.0,1.0,6.0,1.0,0.37903225,0.12903225,0.11290322,28.056452,10.0,0.0,0.0,0.8333333,0.25,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,16.0,1.0,6.0,1.0,0.47651008,0.12080537,0.08053691,24.483221,11.208054,0.0,0.0,0.0,0.0,1.0,66725.055,182398.97,0.0,0.0,1.0
1.0,119.0,1.0,6.0,1.0,0.5119617,0.1770335,0.08133971,23.07177,6.837321,0.0,0.030303031,0.3939394,0.060606062,0.75757575,66725.055,182398.97,0.0,0.0,0.0
6.0,18.0,1.0,6.0,0.0,0.52,0.192,0.04,23.544,5.48,0.0,0.032258064,0.9354839,0.12903225,1.0,66725.055,182398.97,0.0,0.0,1.0
1.0,125.0,1.0,6.0,1.0,0.4611872,0.18721461,0.08675799,23.018265,8.452055,0.0,0.025,0.025,0.05,0.75,66725.055,182398.97,0.0,0.0,0.0
5.0,45.0,1.0,6.0,0.0,0.5,0.14788732,0.09154929,26.007042,5.6901407,0.0,0.14814815,0.4074074,0.037037037,1.0,66725.055,182398.97,0.0,0.0,1.0
2.0,5.065105e+06,1.0,6.0,0.0,0.5045045,0.09009009,0.072072074,24.522522,6.3873873,0.8,0.3,0.7,,0.95,66725.055,182398.97,0.0,0.0,0.0
7.0,53.0,1.0,6.0,0.0,0.4180328,0.04918033,0.13934426,33.098362,9.5737705,0.0,0.22580644,0.7741935,0.32258064,1.0,66725.055,182398.97,0.0,0.0,1.0
6.0,15.0,1.0,6.0,1.0,0.45695364,0.17218544,0.07284768,25.516556,5.490066,0.0,0.125,0.8125,0.21875,1.0,66725.055,182398.97,0.0,0.0,1.0
4.0,3.0,1.0,6.0,1.0,0.4117647,0.18954249,0.13071896,26.620914,5.9542484,0.0,0.06451613,0.41935483,0.09677419,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,17.0,1.0,6.0,1.0,0.44512194,0.11585366,0.07926829,25.25,12.682927,0.0,0.0,0.6086956,0.04347826,1.0,66725.055,182398.97,0.0,0.0,1.0
4.0,1.0,1.0,6.0,1.0,0.5090909,0.15151516,0.07272727,24.224243,6.478788,0.030303031,0.060606062,0.57575756,0.060606062,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,69.0,1.0,6.0,0.0,0.47933885,0.12396694,0.10743801,28.92562,9.107438,0.037037037,0.5185185,1.0,0.7777778,1.0,66725.055,182398.97,0.0,0.0,1.0
1.0,121.0,1.0,6.0,1.0,0.5124378,0.12437811,0.049751244,23.706469,7.0199003,0.030303031,0.121212125,0.27272728,0.15151516,0.8787879,66725.055,182398.97,0.0,0.0,0.0
2.0,5.065103e+06,1.0,6.0,0.0,0.42105263,0.18421052,0.09210526,24.921053,4.5,1.0,0.0,0.0,,0.0,66725.055,182398.97,0.0,0.0,0.0
3.0,103.0,1.0,6.0,0.0,0.52991456,0.21367522,0.025641026,20.615385,5.7521367,0.28,0.0,0.28,0.0,0.12,66725.055,182398.97,0.0,0.0,0.0
7.0,18.0,1.0,6.0,1.0,0.45652175,0.08695652,0.11594203,28.362318,11.565217,0.0,0.074074075,0.5555556,0.037037037,1.0,66725.055,182398.97,0.0,0.0,1.0
2.0,5.065101e+06,1.0,6.0,0.0,0.48598132,0.1682243,0.046728972,22.457945,6.1214952,0.95,0.15,0.85,,0.7,66725.055,182398.97,0.0,0.0,0.0
4.0,302.0,1.0,6.0,0.0,0.5555556,0.1,0.011111111,24.022223,6.088889,0.3529412,0.7647059,1.0,0.9411765,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,71.0,1.0,6.0,0.0,0.54477614,0.12686567,0.04477612,24.977612,10.179105,0.0,0.32142857,1.0,0.71428573,1.0,66725.055,182398.97,0.0,0.0,1.0
6.0,24.0,1.0,6.0,1.0,0.4527027,0.12837838,0.11486486,27.527027,5.635135,0.0,0.03448276,0.44827586,0.03448276,1.0,66725.055,182398.97,0.0,0.0,1.0
6.0,14.0,1.0,6.0,0.0,0.44604316,0.11510792,0.10071942,27.798561,5.244604,0.04,0.08,0.72,0.2,1.0,66725.055,182398.97,0.0,0.0,1.0
5.0,5.0,1.0,6.0,1.0,0.54913294,0.12716763,0.10982659,27.971098,6.4913297,0.0,0.125,0.25,0.0,1.0,66725.055,182398.97,0.0,0.0,1.0
7.0,22.0,1.0,9.0,1.0,0.5214286,0.114285715,0.071428575,24.285715,10.4,0.0,0.0,0.32142857,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,27.0,1.0,9.0,1.0,0.45299146,0.13675214,0.08547009,25.88889,10.341881,0.0,0.0,0.10344828,0.06896552,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,36.0,1.0,9.0,1.0,0.48603353,0.17877094,0.07821229,23.731844,6.765363,0.0,0.0,0.15151516,0.0,0.93939394,127785.76,245864.83,0.0,0.0,1.0
4.0,14.0,1.0,9.0,1.0,0.52791876,0.21319798,0.065989845,21.294416,7.436548,0.0,0.0,0.09375,0.0,0.8484849,127785.76,245864.83,0.0,0.0,1.0
1.0,126.0,1.0,9.0,1.0,0.5,0.16013072,0.0882353,23.977123,7.104575,0.0,0.2,0.2,0.044444446,0.73333335,127785.76,245864.83,0.0,0.0,0.0
4.0,12.0,1.0,9.0,1.0,0.5359116,0.160221,0.044198897,21.723757,6.9889503,0.0,0.0,0.0,0.0,0.625,127785.76,245864.83,0.0,0.0,1.0
2.0,5.099157e+06,1.0,9.0,1.0,0.53571427,0.16071428,0.071428575,25.589285,7.035714,0.0,0.0,0.0,,0.65,127785.76,245864.83,0.0,0.0,0.0
2.0,5.091814e+06,1.0,9.0,1.0,0.5954198,0.122137405,0.045801528,21.557251,7.1679387,0.05,0.15,0.15,,0.95,127785.76,245864.83,0.0,0.0,0.0
3.0,126.0,1.0,9.0,1.0,0.5123967,0.09090909,0.06198347,27.157024,7.5950413,0.52272725,0.6136364,0.95454544,0.8863636,0.97727275,127785.76,245864.83,0.0,0.0,0.0
5.0,15.0,1.0,9.0,1.0,0.50595236,0.20833333,0.05357143,21.761906,6.5,0.0,0.0,0.0,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
4.0,402.0,1.0,9.0,0.0,0.5026738,0.14973262,0.04812834,23.213903,6.828877,0.0,0.057142857,0.17142858,0.114285715,0.9142857,127785.76,245864.83,0.0,0.0,1.0
7.0,56.0,1.0,9.0,0.0,0.489011,0.12087912,0.093406595,26.84066,14.131868,0.0,0.027777778,0.9722222,0.22222222,1.0,127785.76,245864.83,0.0,0.0,1.0
3.0,127.0,1.0,9.0,1.0,0.375,0.0,0.0,25.25,8.0,0.0,0.05263158,0.27027026,0.10526316,0.7105263,127785.76,245864.83,0.0,0.0,0.0
1.0,104.0,1.0,9.0,0.0,0.53896105,0.097402595,0.051948052,24.564936,7.3506494,0.16129032,0.8064516,0.83870965,0.61290324,0.9354839,127785.76,245864.83,0.0,0.0,0.0
6.0,41.0,1.0,9.0,1.0,0.4566474,0.17919075,0.06358381,23.699423,6.271676,0.0,0.0,0.14814815,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
2.0,5.095476e+06,1.0,9.0,1.0,0.5543478,0.23913044,0.0,18.673914,5.2608695,0.0,0.0,0.0,,0.3,127785.76,245864.83,0.0,0.0,0.0
5.0,47.0,1.0,9.0,0.0,0.5406977,0.14534883,0.058139537,23.552326,6.7674417,0.0,0.0,0.125,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
3.0,129.0,1.0,9.0,1.0,0.5024155,0.12560387,0.06763285,24.164251,8.565217,0.023255814,0.093023255,0.6511628,0.30232558,0.90697676,127785.76,245864.83,0.0,0.0,0.0
2.0,5.092566e+06,1.0,9.0,1.0,0.4954955,0.0990991,0.018018018,22.378378,5.828829,0.0,0.15,0.6,,0.85,127785.76,245864.83,0.0,0.0,0.0
6.0,42.0,1.0,9.0,1.0,0.48026314,0.118421055,0.065789476,25.092106,5.618421,0.041666668,0.041666668,0.041666668,0.041666668,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,32.0,1.0,9.0,0.0,0.47297296,0.12837838,0.067567565,24.27027,6.6621623,0.0,0.12903225,0.87096775,0.12903225,1.0,127785.76,245864.83,0.0,0.0,1.0
4.0,11.0,1.0,9.0,1.0,0.46296296,0.12962963,0.08024691,25.030865,6.728395,0.0,0.03448276,0.13793103,0.03448276,0.7586207,127785.76,245864.83,0.0,0.0,1.0
1.0,127.0,1.0,9.0,1.0,0.47393364,0.15165877,0.061611373,23.14218,6.3270144,0.0,0.475,0.0,0.3,0.825,127785.76,245864.83,0.0,0.0,0.0
2.0,5.092928e+06,1.0,9.0,1.0,0.5151515,0.18181819,0.02020202,21.444445,5.3434343,0.0,0.0,0.0,,0.6,127785.76,245864.83,0.0,0.0,0.0
5.0,46.0,1.0,9.0,0.0,0.54140127,0.10191083,0.070063695,25.789808,6.1847134,0.0,0.12,0.44,0.04,0.96,127785.76,245864.83,0.0,0.0,1.0
3.0,104.0,1.0,9.0,0.0,0.46363637,0.11818182,0.045454547,24.827272,6.018182,0.04761905,0.23809524,0.71428573,0.3809524,0.9047619,127785.76,245864.83,0.0,0.0,0.0
5.0,18.0,1.0,9.0,1.0,0.47976878,0.17919075,0.046242774,21.17341,6.421965,0.0,0.035714287,0.035714287,0.035714287,0.89285713,127785.76,245864.83,0.0,0.0,1.0
4.0,13.0,1.0,9.0,1.0,0.4680851,0.10638298,0.07801419,25.156029,5.58156,0.0,0.0,0.0,0.0,0.9230769,127785.76,245864.83,0.0,0.0,1.0
6.0,34.0,1.0,9.0,1.0,0.52991456,0.13675214,0.15384616,29.666666,4.6239314,0.0,0.14285715,0.7619048,0.14285715,1.0,127785.76,245864.83,0.0,0.0,1.0
2.0,5.091801e+06,1.0,9.0,0.0,0.518797,0.09774436,0.037593983,22.947369,7.571429,0.05,0.15,0.65,,0.95,127785.76,245864.83,0.0,0.0,0.0
5.0,39.0,1.0,9.0,0.0,0.42682928,0.09146342,0.048780486,25.365854,6.109756,0.0,0.6764706,0.9411765,0.7352941,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,39.0,1.0,9.0,1.0,0.5179856,0.12230216,0.043165468,24.014389,5.3021584,0.0,0.0,0.16666667,0.0,0.45833334,127785.76,245864.83,0.0,0.0,1.0
7.0,24.0,1.0,9.0,1.0,0.42857143,0.17142858,0.071428575,23.357143,12.085714,0.0,0.0,0.0,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,40.0,1.0,9.0,1.0,0.46153846,0.13286713,0.10489511,26.16084,5.7552447,0.0,0.0,0.71428573,0.0952381,1.0,127785.76,245864.83,0.0,0.0,1.0
1.0,129.0,1.0,9.0,1.0,0.49519232,0.14423077,0.0625,24.076923,6.4903846,0.0,0.16216215,0.45945945,0.027027028,0.8918919,127785.76,245864.83,0.0,0.0,0.0
5.0,14.0,1.0,9.0,1.0,0.41958043,0.13286713,0.034965035,21.286713,5.3636365,0.03448276,0.0,0.13793103,0.0,0.9655172,127785.76,245864.83,0.0,0.0,1.0
6.0,31.0,1.0,9.0,0.0,0.47407407,0.1037037,0.05925926,25.251852,5.237037,0.041666668,0.8333333,1.0,0.875,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,25.0,1.0,9.0,1.0,0.4857143,0.12142857,0.092857145,25.62857,11.828571,0.0,0.0,0.2962963,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
4.0,304.0,1.0,9.0,0.0,0.48322147,0.16778524,0.053691275,22.932886,6.033557,0.0,0.24,0.64,0.36,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,58.0,1.0,9.0,0.0,0.5276074,0.1411043,0.09815951,27.90184,12.625767,0.0,0.0,0.5,0.16666667,0.96666664,127785.76,245864.83,0.0,0.0,1.0
5.0,17.0,1.0,9.0,1.0,0.47972974,0.19594595,0.06081081,22.912163,5.716216,0.0,0.037037037,0.14814815,0.0,0.962963,127785.76,245864.83,0.0,0.0,1.0
6.0,37.0,1.0,9.0,0.0,0.47435898,0.09615385,0.057692308,24.903847,5.8846154,0.0,0.035714287,0.5,0.2857143,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,33.0,1.0,9.0,1.0,0.48076922,0.13461539,0.06410257,24.128204,6.179487,0.0,0.03846154,0.65384614,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,29.0,1.0,9.0,1.0,0.566879,0.10191083,0.13375796,28.114649,14.203821,0.0,0.0,0.4516129,0.032258064,1.0,127785.76,245864.83,0.0,0.0,1.0
5.0,16.0,1.0,9.0,1.0,0.49142858,0.18285714,0.08,22.742857,7.0114284,0.0,0.0,0.0,0.0,0.9032258,127785.76,245864.83,0.0,0.0,1.0
6.0,44.0,1.0,9.0,1.0,0.5244755,0.13286713,0.10489511,26.874126,5.5314684,0.0,0.115384616,0.03846154,0.03846154,0.8076923,127785.76,245864.83,0.0,0.0,1.0
7.0,28.0,1.0,9.0,1.0,0.5067568,0.13513513,0.074324325,25.358109,12.864865,0.0,0.0,0.2580645,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,57.0,1.0,9.0,0.0,0.48872182,0.16541353,0.11278196,25.8797,10.781955,0.0,0.0,0.1923077,0.115384616,1.0,127785.76,245864.83,0.0,0.0,1.0
6.0,35.0,1.0,9.0,1.0,0.43312103,0.15923567,0.0955414,25.617834,6.745223,0.0,0.0,0.516129,0.0,0.9677419,127785.76,245864.83,0.0,0.0,1.0
7.0,55.0,1.0,9.0,0.0,0.45652175,0.0942029,0.07971015,31.007246,10.753623,0.0,0.38709676,1.0,0.9677419,1.0,127785.76,245864.83,0.0,0.0,1.0
5.0,20.0,1.0,9.0,1.0,0.4566929,0.13385826,0.03937008,23.700787,5.031496,0.0,0.0,0.0,0.0,0.46153846,127785.76,245864.83,0.0,0.0,1.0
4.0,10.0,1.0,9.0,1.0,0.5027322,0.2021858,0.043715846,21.043716,7.0546446,0.0,0.0,0.4,0.0,0.94285715,127785.76,245864.83,0.0,0.0,1.0
4.0,15.0,1.0,9.0,1.0,0.5,0.17010309,0.067010306,22.86598,7.85567,0.0,0.0,0.1388889,0.0,0.5555556,127785.76,245864.83,0.0,0.0,1.0
5.0,40.0,1.0,9.0,0.0,0.4682081,0.10982659,0.05202312,24.18497,6.4566474,0.0,0.41935483,0.7419355,0.32258064,1.0,127785.76,245864.83,0.0,0.0,1.0
7.0,26.0,1.0,9.0,1.0,0.47058824,0.14379086,0.05882353,24.27451,11.986928,0.0,0.0,0.13333334,0.06666667,1.0,127785.76,245864.83,0.0,0.0,1.0
3.0,128.0,1.0,9.0,1.0,0.51724136,0.19211823,0.044334974,21.256157,6.871921,0.0,0.04761905,0.071428575,0.0,0.3809524,127785.76,245864.83,0.0,0.0,0.0
5.0,19.0,1.0,9.0,1.0,0.50931674,0.14906833,0.08695652,25.832298,6.8136644,0.0,0.0,0.03846154,0.03846154,0.96153843,127785.76,245864.83,0.0,0.0,1.0
7.0,20.0,1.0,9.0,1.0,0.5294118,0.11764706,0.084033616,24.630253,11.210084,0.0,0.0,0.0,0.0,1.0,127785.76,245864.83,0.0,0.0,1.0
3.0,127.0,1.0,9.0,1.0,0.4904762,0.13809524,0.033333335,22.266666,7.409524,0.0,0.05263158,0.27027026,0.10526316,0.7105263,127785.76,245864.83,0.0,0.0,0.0
7.0,21.0,1.0,9.0,1.0,0.5769231,0.115384616,0.1,26.946154,12.246154,0.0,0.0,0.0,0.0,0.95652175,127785.76,245864.83,0.0,0.0,1.0
7.0,23.0,1.0,9.0,1.0,0.49655172,0.15172414,0.062068965,26.213793,16.124138,0.0,0.0,0.19354838,0.0,0.9354839,127785.76,245864.83,0.0,0.0,1.0
1.0,128.0,1.0,9.0,1.0,0.4921875,0.17578125,0.06640625,22.074219,7.3046875,0.022727273,0.045454547,0.023255814,0.0,0.25,127785.76,245864.83,0.0,0.0,0.0
6.0,38.0,1.0,9.0,1.0,0.5289855,0.13043478,0.10869565,25.130434,5.4492755,0.0,0.0,0.1,0.0,0.9,127785.76,245864.83,0.0,0.0,1.0
6.0,43.0,1.0,9.0,0.0,0.49242425,0.14393939,0.07575758,25.507576,5.121212,0.0,0.0,0.20833333,0.0,0.8333333,127785.76,245864.83,0.0,0.0,1.0
7.0,359.0,5.0,10.0,1.0,0.50961536,0.07692308,0.09615385,29.10577,8.153846,0.0,0.0,0.6666667,0.20833333,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,372.0,5.0,10.0,0.0,0.4857143,0.114285715,0.06428572,26.492857,5.1,0.05882353,0.32352942,0.88235295,0.32352942,1.0,180790.84,65552.195,1.0,1.0,1.0
7.0,365.0,5.0,10.0,1.0,0.4369748,0.1092437,0.075630255,27.142857,10.201681,0.0,0.0,0.9130435,0.04347826,1.0,180790.84,65552.195,1.0,1.0,1.0
2.0,1.0104067e+07,5.0,10.0,1.0,0.5555556,0.14444445,0.044444446,23.233334,5.111111,0.0,0.0,0.2,,1.0,180790.84,65552.195,1.0,1.0,0.0
6.0,363.0,5.0,10.0,1.0,0.42105263,0.15037593,0.082706764,26.827068,5.6165414,0.0,0.1923077,0.3846154,0.03846154,1.0,180790.84,65552.195,1.0,1.0,1.0
7.0,368.0,5.0,10.0,1.0,0.4871795,0.07692308,0.05982906,29.316238,9.179487,0.037037037,0.0,0.074074075,0.18518518,1.0,180790.84,65552.195,1.0,1.0,1.0
3.0,548.0,5.0,10.0,1.0,0.46153846,0.15384616,0.07100592,23.72781,5.781065,0.0,0.027777778,0.0,0.0,0.7222222,180790.84,65552.195,1.0,1.0,0.0
3.0,546.0,5.0,10.0,1.0,0.4888889,0.15555556,0.08888889,24.688889,5.0740743,0.0,0.0,0.0,0.0,0.88461536,180790.84,65552.195,1.0,1.0,0.0
3.0,544.0,5.0,10.0,1.0,0.48255813,0.12790698,0.069767445,25.738373,5.3023257,0.0,0.06666667,0.022222223,0.044444446,0.8666667,180790.84,65552.195,1.0,1.0,0.0
1.0,508.0,5.0,10.0,0.0,0.4909091,0.10909091,0.054545455,24.309092,6.163636,0.0,0.2631579,0.68421054,0.42105263,1.0,180790.84,65552.195,1.0,1.0,0.0
5.0,250.0,5.0,10.0,1.0,0.52238804,0.1119403,0.1119403,29.708956,5.7014923,0.0,0.0,0.115384616,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
4.0,157.0,5.0,10.0,1.0,0.44927537,0.123188406,0.06521739,26.224638,5.826087,0.0,0.25714287,0.62857145,0.028571429,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,374.0,5.0,10.0,1.0,0.5471698,0.0754717,0.13207547,32.66981,4.207547,0.05263158,0.0,0.05263158,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
4.0,160.0,5.0,10.0,1.0,0.4871795,0.17094018,0.051282052,24.0,4.3846154,0.0,0.06666667,0.16666667,0.033333335,0.93333334,180790.84,65552.195,1.0,1.0,1.0
6.0,367.0,5.0,10.0,0.0,0.5,0.09677419,0.05645161,27.580645,5.080645,0.035714287,0.32142857,0.8214286,0.32142857,1.0,180790.84,65552.195,1.0,1.0,1.0
5.0,247.0,5.0,10.0,1.0,0.459854,0.124087594,0.0729927,27.79562,5.817518,0.0,0.14285715,0.71428573,0.21428572,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,365.0,5.0,10.0,1.0,0.5,0.12686567,0.08955224,27.649254,5.716418,0.0,0.045454547,0.4090909,0.09090909,1.0,180790.84,65552.195,1.0,1.0,1.0
1.0,549.0,5.0,10.0,1.0,0.45806453,0.16129032,0.025806451,21.593548,5.116129,0.0,0.0,0.38235295,0.0,0.2647059,180790.84,65552.195,1.0,1.0,0.0
1.0,509.0,5.0,10.0,0.0,0.4402985,0.14179105,0.02238806,22.27612,7.0,0.0,0.15384616,0.7307692,0.6923077,0.6923077,180790.84,65552.195,1.0,1.0,0.0
6.0,371.0,5.0,10.0,1.0,0.5116279,0.10852713,0.1007752,29.387596,5.031008,0.0,0.03448276,0.4827586,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,373.0,5.0,10.0,1.0,0.4814815,0.11851852,0.05185185,26.192593,4.9555554,0.0,0.14285715,0.75,0.035714287,1.0,180790.84,65552.195,1.0,1.0,1.0
1.0,546.0,5.0,10.0,1.0,0.490099,0.16831683,0.04950495,23.40099,6.5643563,0.0,0.0,0.0,0.0,0.8235294,180790.84,65552.195,1.0,1.0,0.0
5.0,246.0,5.0,10.0,1.0,0.5074627,0.09701493,0.04477612,27.947762,5.2985077,0.0,0.21875,0.65625,0.0625,0.96875,180790.84,65552.195,1.0,1.0,1.0
5.0,309.0,5.0,10.0,0.0,0.47619048,0.15238096,0.04761905,26.0,4.447619,0.09090909,0.54545456,1.0,0.95454544,1.0,180790.84,65552.195,1.0,1.0,1.0
4.0,162.0,5.0,10.0,1.0,0.4848485,0.1030303,0.07272727,25.745455,6.369697,0.0,0.16666667,0.3888889,0.11111111,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,361.0,5.0,10.0,0.0,0.5307692,0.1,0.046153847,25.292307,5.1538463,0.25,0.71428573,1.0,0.8214286,1.0,180790.84,65552.195,1.0,1.0,1.0
1.0,545.0,5.0,10.0,1.0,0.546875,0.114583336,0.041666668,22.947916,5.9166665,0.0,0.027027028,0.3243243,0.10810811,1.0,180790.84,65552.195,1.0,1.0,0.0
7.0,361.0,5.0,10.0,1.0,0.48214287,0.17857143,0.08928572,25.526785,9.107142,0.0,0.037037037,0.5925926,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
1.0,544.0,5.0,10.0,1.0,0.48,0.08571429,0.08,27.931429,5.16,0.0,0.14634146,0.024390243,0.048780486,0.80487806,180790.84,65552.195,1.0,1.0,0.0
4.0,159.0,5.0,10.0,1.0,0.5,0.16923077,0.08461539,24.938461,4.9692307,0.0,0.09375,0.4375,0.09375,0.9375,180790.84,65552.195,1.0,1.0,1.0
5.0,249.0,5.0,10.0,1.0,0.49056605,0.13207547,0.028301887,24.09434,4.3396225,0.0,0.03448276,0.27586207,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
7.0,369.0,5.0,10.0,1.0,0.5114504,0.06870229,0.091603056,30.312977,10.21374,0.0,0.06451613,0.48387095,0.06451613,1.0,180790.84,65552.195,1.0,1.0,1.0
5.0,248.0,5.0,10.0,1.0,0.4796748,0.09756097,0.08943089,27.943089,4.5609756,0.0,0.09090909,0.54545456,0.13636364,1.0,180790.84,65552.195,1.0,1.0,1.0
3.0,549.0,5.0,10.0,1.0,0.54,0.18,0.046666667,21.626667,5.0933332,0.0,0.0,0.4516129,0.0,0.71875,180790.84,65552.195,1.0,1.0,0.0
7.0,419.0,5.0,10.0,0.0,0.5,0.094827585,0.12068965,32.982758,9.379311,0.84,0.56,1.0,0.96,1.0,180790.84,65552.195,1.0,1.0,1.0
3.0,547.0,5.0,10.0,1.0,0.5273973,0.11643836,0.047945205,23.732876,5.232877,0.0,0.0,0.36363637,0.0,0.7352941,180790.84,65552.195,1.0,1.0,0.0
7.0,360.0,5.0,10.0,1.0,0.45454547,0.1322314,0.14876033,31.545454,10.363636,0.0,0.0,0.0,0.13636364,1.0,180790.84,65552.195,1.0,1.0,1.0
2.0,1.0108803e+07,5.0,10.0,0.0,0.5483871,0.043010753,0.05376344,26.419355,5.344086,0.0,0.2,0.8,,0.9,180790.84,65552.195,1.0,1.0,0.0
4.0,163.0,5.0,10.0,1.0,0.5067568,0.18243243,0.0472973,23.202703,5.972973,0.0,0.0,0.032258064,0.032258064,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,364.0,5.0,10.0,1.0,0.44827586,0.12068965,0.15517241,31.62931,4.5172415,0.0,0.16666667,0.6666667,0.083333336,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,368.0,5.0,10.0,1.0,0.5070422,0.1056338,0.06338028,25.690142,6.450704,0.0,0.05882353,0.47058824,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
7.0,366.0,5.0,10.0,1.0,0.47413793,0.10344828,0.04310345,25.172413,9.379311,0.0,0.42307693,0.88461536,0.3846154,1.0,180790.84,65552.195,1.0,1.0,1.0
5.0,295.0,5.0,10.0,0.0,0.4861111,0.097222224,0.104166664,27.319445,5.5694447,0.0,0.37931034,0.62068963,0.10344828,0.9655172,180790.84,65552.195,1.0,1.0,1.0
3.0,545.0,5.0,10.0,1.0,0.50757575,0.121212125,0.022727273,23.234848,5.712121,0.0,0.027777778,0.31428573,0.055555556,0.8888889,180790.84,65552.195,1.0,1.0,0.0
7.0,364.0,5.0,10.0,1.0,0.4854369,0.1262136,0.116504855,28.38835,8.097087,0.0,0.0,0.45,0.05,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,370.0,5.0,10.0,1.0,0.5966387,0.084033616,0.05042017,28.134455,5.117647,0.041666668,0.375,0.9166667,0.375,1.0,180790.84,65552.195,1.0,1.0,1.0
6.0,360.0,5.0,10.0,0.0,0.45081967,0.09016393,0.07377049,29.557377,5.2786884,0.2962963,0.6296296,1.0,1.0,1.0,180790.84,65552.195,1.0,1.0,1.0
7.0,367.0,5.0,10.0,1.0,0.45689654,0.12931034,0.06896552,26.741379,9.103448,0.0,0.0,0.0,0.071428575,1.0,180790.84,65552.195,1.0,1.0,1.0
4.0,161.0,5.0,10.0,1.0,0.47826087,0.09565217,0.069565214,27.234783,4.3913045,0.0,0.0,0.0,0.0,1.0,180790.84,65552.195,1.0,1.0,1.0
1.0,548.0,5.0,10.0,1.0,0.49717513,0.18079096,0.028248588,20.293785,5.112994,0.0,0.025,0.0,0.0,0.425,180790.84,65552.195,1.0,1.0,0.0
