"state","DxV","DyV","DxP","DyP","DxM","DyM"
17,-0.00884625208333334,-0.186463552083333,-0.0234021916666667,-0.0899394791666667,-0.0023930875,-0.268388729166667
17,-0.01938513125,0.0551140625,-0.04203081875,-0.00292256250000002,-0.00708357291666667,0.287297208333333
17,-0.0187923333333333,-0.00449463750000003,-0.0380807166666667,0.0114387499999999,-0.00871173125,0.182123375
17,-0.0338191666666666,-0.174088654166667,-0.0595293874999999,-0.00129539583333296,-0.0190554375,0.0543058333333333
17,-0.03528273125,-0.04930878125,-0.0510414854166667,0.016856958333333,-0.02625195625,-0.320827791666667
17,-0.0428807,-0.119808583333333,-0.0557820979166666,0.0109183541666666,-0.0340113895833333,-0.720760645833333
17,-0.0284809708333333,-0.0229401270833332,-0.0142453645833333,-0.0282291874999998,-0.03752701875,0.3723405625
17,-0.0378439291666667,-0.04245490625,-0.0247042083333333,-0.0825217499999999,-0.042744675,-0.129456104166667
17,-0.0244937541666667,0.0525482833333333,-0.00440078541666655,0.0396382291666667,-0.0338757854166667,0.451578166666666
17,-0.01644511875,0.0334401291666667,0.0119353770833333,-0.00313339583333349,-0.030593325,-0.114306333333333
17,-0.0184925145833334,0.0110675479166667,0.000926714583333266,0.0659536875000002,-0.0215322395833333,0.0523383958333332
17,-0.0129346083333333,-0.0164206770833333,0.00915414166666667,-0.0631487500000005,-0.01870794375,0.0968908333333333
18,0.00251884791666667,-0.0609289520833335,0.0157347083333333,0.0122155208333331,-0.0011332875,0.0594512708333331
18,0.01776066875,-0.0604067375000002,0.05380258125,-0.0347805624999997,0.00216142708333333,0.100560208333333
18,0.0238842666666666,0.0150197625000002,0.0718476833333333,0.0426017499999998,0.00219056875,-0.00225862500000013
18,0.0521044333333334,0.0180364458333335,0.1247269125,-0.0526013958333333,0.0140582625,0.192084833333333
18,0.07101756875,-0.0142358812500002,0.144519314583333,0.0353599583333334,0.03169094375,-0.0506087916666663
18,0.0890488,0.00311371666666675,0.148441602083333,0.0575473541666669,0.0549149104166667,-0.00587164583333346
18,0.0993466291666666,0.0300242729166665,0.143441135416667,0.0342518124999998,0.07917238125,0.0711855625000001
18,0.0993953708333332,-0.00396760624999985,0.118761691666667,0.00976125000000024,0.093838125,-0.0293071041666666
18,0.0978061458333334,-0.0312771166666667,0.0999381145833332,0.0152872291666665,0.0963570145833333,0.0201011666666664
18,0.10285428125,0.0628406291666668,0.0945513770833335,0.0197636041666665,0.105780275,0.0223726666666669
18,0.103640985416667,0.00453204791666635,0.0849517145833333,-0.00319731249999996,0.100108560416667,0.0354053958333333
18,0.101249491666667,-0.0793850770833331,0.0720811416666668,-0.0478217499999999,0.10514945625,-0.0680441666666669
19,0.00355824791666666,-0.0263759520833332,0.0204679083333333,-0.0514374791666665,-0.0010561875,-0.0401417291666665
19,0.01024336875,0.0349612625,0.03925148125,-0.0217065625000002,-0.000472172916666668,-0.155319791666667
19,0.0304859666666666,0.0497577624999999,0.0901839833333333,0.0421607500000003,0.00367566875,0.165002375
19,0.0445084333333334,0.0504354458333333,0.1182316125,0.0127146041666664,0.00821876249999999,0.208823833333333
19,0.07757846875,0.0153251187500002,0.165074214583333,0.0294369583333333,0.02902284375,-0.0940737916666667
19,0.0974755999999999,-0.0402222833333335,0.171684602083333,-0.00769164583333318,0.0550764104166666,0.00447535416666687
19,0.116541429166667,0.0436342729166666,0.173511135416667,-0.0407311875000003,0.08373068125,-0.1152744375
19,0.120652470833333,0.0283883937500002,0.154080691666667,-0.00292774999999971,0.107893425,0.00365589583333344
19,0.122837145833333,-0.108919116666667,0.131223114583333,-0.0885187708333336,0.120101314583333,0.026037166666667
19,0.11312628125,-0.00840137083333343,0.0863443770833334,-0.0287653958333329,0.123229875,0.00734966666666627
19,0.113212985416667,-0.00524895208333324,0.0690887145833333,-0.1037473125,0.130080560416667,-0.271883604166667
19,0.0934494916666666,0.0207729229166667,0.0302491416666665,-0.0333637500000001,0.11387545625,-0.185121166666667
20,-0.00226535208333334,0.0329490479166668,-0.000417391666666649,-0.0264264791666668,-0.0016741875,-0.0577317291666667
20,0.01753866875,-0.00791973749999998,0.04799648125,-0.0232445624999997,0.00295342708333333,0.113285208333333
20,0.00791306666666666,-0.0813202374999999,0.0302688833333333,-0.0535582500000005,-0.00184733125,-0.122992625
20,0.0307796333333334,-0.0880915541666669,0.0662432125,-0.0313423958333331,0.00996156249999998,-0.0049111666666666
20,0.03693206875,0.0151081187500003,0.0667844145833334,-0.025001041666667,0.02098034375,-0.0789527916666669
20,0.0422864999999999,-0.0225132833333333,0.0643692020833333,0.0132033541666667,0.0292348104166667,0.00879035416666693
20,0.0407697291666667,-0.0545947270833335,0.0581151354166668,-0.0552761874999999,0.03853178125,-0.0433704375000003
20,0.0458113708333333,0.0236793937500001,0.0547076916666666,-0.00777474999999998,0.043822525,-0.0882381041666665
20,0.0441994458333334,-0.0127201166666667,0.0478191145833334,0.00635222916666676,0.0379392145833334,0.107563166666667
20,0.0494542812499999,-0.100324370833333,0.0524703770833335,-0.0610143958333336,0.0515600749999999,-0.157548333333334
20,0.0507689854166667,-0.0196029520833334,0.0535337145833333,0.0251426875000001,0.0409025604166667,-0.0651486041666665
20,0.0548574916666666,-0.0402660770833332,0.0586351416666663,0.000170249999999872,0.04983345625,0.143752833333333
21,-0.0103254520833333,0.0457109479166666,-0.0260385916666667,0.0134845208333337,-0.0026382875,0.105939270833334
21,-0.00550663125000001,0.0259722625000001,-0.01069861875,0.0397094374999998,-0.00311427291666667,0.0917622083333333
21,-0.00490143333333334,-0.0223392375,-0.00557421666666667,-0.0738412500000001,-0.00477853125,0.075791375
21,-0.0368024666666666,-0.0415125541666668,-0.0791342874999999,0.00953960416666674,-0.0154833375,-0.105617166666667
21,-0.00294973124999999,-0.0352408812499999,-0.00406158541666671,0.0166949583333334,-0.00433525624999999,-0.0084327916666668
21,-0.0376675000000001,-0.0038682833333333,-0.0587994979166667,-0.0213776458333335,-0.0227611895833333,0.0809693541666667
21,-0.0276467708333333,0.0549732729166666,-0.0301054645833333,0.0594308125000003,-0.02757631875,0.1618615625
21,-0.0295957291666667,-0.03885160625,-0.0310125083333332,-0.01894275,-0.025290375,-0.0563581041666664
