intercept,beta1_pooled,beta2_pooled,beta3_pooled,beta4_pooled,unit_id
5.212546136326092,1.3754999846115215,1.7747957262968856,1.5550556172839503,0.21369438799157836,189
9.203662020789452,1.1542164037372433,1.8004400425896214,1.5463745161517413,0.22755828157334343,190
13.508123215950038,0.7600375825021529,1.8255031066601959,1.538123250022984,0.24023203492368964,191
17.218722159639686,0.4872615569507881,1.8445446731839577,1.5305189498555836,0.25164860052624,192
19.42184909657323,0.32189917273277435,1.8682598970479123,1.5235088503606715,0.261777400389035,193
20.69431428747665,0.2713124851004151,1.884968781249943,1.5171340997182863,0.2709995719777547,194
-17.58449998763164,1.3184266621601481,1.6666520186700737,1.5933688484062467,0.21982659547042724,195
-16.697973692932578,1.3429715313431074,1.6736131446067908,1.5926945777421766,0.21513372856758428,196
-15.560030978776467,1.3770127120479605,1.6833705195826358,1.5919300012574034,0.20986647655963273,197
-13.770238085305786,1.4307662535615686,1.6898690928967282,1.590464031727022,0.2044983555633891,198
-11.091704774941602,1.4892939005491888,1.703262900160554,1.5879714436849206,0.19926006218460787,199
-8.181391439705564,1.5252166752762637,1.714355733758932,1.5839760040314417,0.19456274276350985,200
-5.113690108465504,1.519474139593372,1.7279334874891363,1.5777855837514128,0.1911124688578735,201
-1.8856877518410367,1.479627238604463,1.7455097438655056,1.5694307175529734,0.1947869151511088,202
1.5243379716985295,1.405868566409102,1.7651080278252473,1.5608875071990498,0.2020931619083369,203
5.184349215980654,1.2604981499683223,1.7858018861676783,1.5532017708252288,0.21488107057438458,204
9.171037466148833,0.977489782085105,1.80645429087546,1.5453747352834852,0.22717850526477515,205
13.420331920576096,0.6255351419312636,1.8252528979536133,1.5378515349241109,0.23863133942602768,206
16.566456833793424,0.3646467094889538,1.8455897619460881,1.5308309842035743,0.24912415178812655,207
18.641971816777247,0.27317430133017284,1.8627392756457606,1.5243805375336643,0.2586598282790258,208
20.295302470283147,0.2174682497557053,1.8801552835730584,1.5183579752367793,0.2672568420263568,209
-16.95380674340151,1.286820648315534,1.6887046693898817,1.592918887574917,0.21950656251653008,210
-16.445275255081178,1.311103076510016,1.696851263431838,1.592246236141487,0.21499074007630214,211
-15.117075842416858,1.336554030178865,1.7058270979660728,1.5910378975091353,0.21036471884815722,212
-13.567355235714833,1.3834510551242631,1.7111367968830615,1.5890787993829842,0.20575925093479044,213
-11.031967543450484,1.4406023147114955,1.7225499496323573,1.5860667526698442,0.2013971851084165,214
-8.134087455499134,1.4882960343222351,1.7344257785805468,1.5815782718157505,0.1976458542537427,215
-5.068525470924847,1.4655833821118007,1.7466069835075662,1.5750260791284099,0.19509452886913894,216
-1.8270628927721748,1.4198715977335652,1.7612823276823144,1.5669760277542837,0.19926101972760943,217
1.6132284300571793,1.3423204752664486,1.7779841483804617,1.558654047048133,0.20503037839403274,218
5.300076972555035,1.198006935296609,1.795135384160665,1.5516825187707406,0.21624030120423668,219
9.28166604573221,0.8833794921770965,1.8117073093880098,1.544561221787078,0.22719539662147345,220
13.193696506376353,0.569257274477357,1.827714219049459,1.5376547932092066,0.23756292938088533,221
15.864516994909613,0.3407146580604792,1.8453265216889776,1.5311419855042108,0.24720349590904908,222
18.15389847648005,0.24155151372799266,1.8605476579986788,1.5250956337877277,0.2560826404187549,223
19.144914896780154,0.16342680032702023,1.8756441177179528,1.5195304472566222,0.26422042237748056,224
